host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
101,137,trans,10,10,10/10,10
101,450,none,4,10,4/10,10
110,206,trans,10,10,10/10,10
157,57,complex,1,10,1/10,9
157,57,none,1,10,1/10,9
157,855,trans,10,10,10/10,10
157,934,complex,3,10,3/10,10
157,934,none,2,10,2/10,10
157,934,trans,5,10,5/10,10
181,856,none,1,10,1/10,10
205,327,none,7,10,7/10,7
205,57,none,10,10,10/10,10
205,783,none,6,10,6/10,10
205,783,trans,4,10,4/10,10
206,347,trans,10,10,10/10,10
327,57,none,7,10,7/10,10
450,101,trans,6,10,6/10,10
550,57,none,3,10,3/10,10
57,157,trans,7,10,7/10,9
57,327,trans,3,10,3/10,10
57,450,trans,10,10,10/10,10
57,550,trans,7,10,7/10,10
57,584,complex,2,10,2/10,10
57,584,trans,8,10,8/10,10
57,69,none,1,10,1/10,8
57,69,trans,7,10,7/10,8
57,783,none,6,10,6/10,6
57,824,trans,10,10,10/10,10
57,856,trans,10,10,10/10,10
69,110,trans,10,10,10/10,10
69,630,trans,10,10,10/10,10
856,181,trans,9,10,9/10,10
