host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,135,none,6,10,6/10,6
170,647,none,5,10,5/10,10
170,954,trans,10,10,10/10,10
219,579,trans,10,10,10/10,10
219,858,none,9,10,9/10,10
219,858,trans,1,10,1/10,10
277,219,trans,10,10,10/10,10
277,285,none,3,10,3/10,9
277,858,trans,9,10,9/10,9
285,277,trans,6,10,6/10,9
285,426,complex,2,10,2/10,10
285,426,none,7,10,7/10,10
285,676,complex,7,10,7/10,10
285,676,none,1,10,1/10,10
285,676,trans,2,10,2/10,10
356,102,trans,10,10,10/10,10
356,135,trans,10,10,10/10,10
356,319,trans,10,10,10/10,10
356,391,trans,10,10,10/10,10
356,835,trans,10,10,10/10,10
426,285,trans,1,10,1/10,10
426,356,trans,10,10,10/10,10
426,647,trans,10,10,10/10,10
647,111,trans,10,10,10/10,10
647,170,trans,5,10,5/10,10
647,689,none,2,10,2/10,10
647,689,trans,8,10,8/10,10
