None	310	0.000000
310	489	1.275104
489	245	1.930460
489	59	2.425406
310	310	2.464545
59	114	3.165173
59	58	3.178524
489	489	3.241214
59	31	3.625047
59	808	4.759476
245	447	4.860042
447	56	4.888530
56	952	4.977320
56	772	4.991707
31	226	5.144509
58	696	5.161125
56	72	5.272972
245	245	5.379111
72	803	5.662965
56	56	6.009433
72	200	6.038488
72	145	6.088310
72	330	6.137477
226	253	6.176646
200	173	6.332306
59	240	6.368969
59	59	6.417882
114	144	6.668699
696	802	6.856954
802	76	7.200005
145	150	7.306283
696	134	7.347086
114	854	7.410280
31	983	7.818471
200	200	7.931012
240	950	7.946625
76	338	7.970924
76	634	8.008513
31	639	8.051815
330	725	8.065537
145	888	8.071644
134	896	8.080647
634	634	8.121422
253	86	8.127928
72	74	8.288059
114	178	8.348870
72	407	8.465911
31	78	8.477405
639	639	8.537159
178	210	8.554750
114	114	8.554814
58	41	8.617818
134	134	8.716843
226	247	8.765560
240	251	8.869198
447	447	8.901463
952	952	8.966646
76	776	9.129065
950	950	9.166427
41	719	9.170605
76	79	9.212036
58	747	9.220499
72	830	9.263627
330	311	9.353946
776	776	9.413345
253	996	9.420185
144	908	9.564767
226	901	9.592994
226	226	9.619860
86	86	9.792351
58	58	9.804496
696	163	9.812484
896	896	9.836048
41	459	9.866285
253	253	9.891627
