host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
0,1000_to_1099,1049.5,10,10,3,4,1.7131170000000004,0.5293111666666667,1.775582,2.9732350000000003,1.6389770666666668,0.7759305999999999,1.7131170000000004,0.5293111666666667,1.775582,2.9732350000000003,1.6389770666666668,0.7759305999999999,0.6,0.3,0.1,0
157,1000_to_1099,1049.5,10,10,4,5,4.2590547999999995,2.9025393333333334,4.364083,9.681909999999998,5.832426844444444,4.3199728,4.2590547999999995,2.9025393333333334,4.364083,9.681909999999998,5.832426844444444,4.3199728,0.6,0.2,0.1,0.1
198,1000_to_1099,1049.5,10,10,1,2,2.7057486000000006,2.7057486000000006,2.4373059999999995,6.682459,4.093195377777778,4.093195377777778,2.7057486000000006,2.7057486000000006,2.4373059999999995,6.682459,4.093195377777778,4.093195377777778,1,0,0,0
207,1000_to_1099,1049.5,10,10,1,1,1.9713903000000002,1.9713903000000002,1.823423,4.533627,3.0765378888888892,3.0765378888888892,1.9713903000000002,1.9713903000000002,1.823423,4.533627,3.0765378888888892,3.0765378888888892,1,0,0,0
242,1000_to_1099,1049.5,10,10,2,5,0.14832569999999998,0.14105222222222222,0.153975,0.35449100000000006,0.2193310888888889,0.20409511111111112,0.14832569999999998,0.14105222222222222,0.153975,0.35449100000000006,0.2193310888888889,0.20409511111111112,0.9,0.1,0,0
273,1000_to_1099,1049.5,10,10,1,2,0.9181877999999999,0.9181877999999999,1.098997,1.738347,0.646028711111111,0.646028711111111,0.9181877999999999,0.9181877999999999,1.098997,1.738347,0.646028711111111,0.646028711111111,1,0,0,0
432,1000_to_1099,1049.5,10,10,1,1,1.1974087,1.1974087,1.555875,3.010701,1.5797476666666668,1.5797476666666668,1.1974087,1.1974087,1.555875,3.010701,1.5797476666666668,1.5797476666666668,1,0,0,0
513,1000_to_1099,1049.5,10,10,2,2,6.0138798,3.2485546666666663,9.035838,13.848408,6.8050015111111115,5.435153722222222,6.0138798,3.2485546666666663,9.035838,13.848408,6.8050015111111115,5.435153722222222,0.9,0.1,0,0
572,1000_to_1099,1049.5,10,10,1,1,1.1166500000000001,1.1166500000000001,0.785831,2.7896169999999993,1.6537111999999998,1.6537111999999998,1.1166500000000001,1.1166500000000001,0.785831,2.7896169999999993,1.6537111999999998,1.6537111999999998,1,0,0,0
634,1000_to_1099,1049.5,10,10,1,2,3.185325,3.185325,4.667134,9.922698,3.999884622222222,3.999884622222222,3.185325,3.185325,4.667134,9.922698,3.999884622222222,3.999884622222222,1,0,0,0
789,1000_to_1099,1049.5,10,10,1,3,1.5424120000000001,1.5424120000000001,1.960008,3.6254519999999997,1.9246552888888888,1.9246552888888888,1.5424120000000001,1.5424120000000001,1.960008,3.6254519999999997,1.9246552888888888,1.9246552888888888,1,0,0,0
832,1000_to_1099,1049.5,10,10,1,2,1.0289039,1.0289039,0.922051,2.540048,1.5292458,1.5292458,1.0289039,1.0289039,0.922051,2.540048,1.5292458,1.5292458,1,0,0,0
856,1000_to_1099,1049.5,10,10,1,4,0.3466296,0.3466296,0.470754,0.821173,0.44248822222222217,0.44248822222222217,0.3466296,0.3466296,0.470754,0.821173,0.44248822222222217,0.44248822222222217,1,0,0,0
0,1100_to_1199,1149.5,10,10,2,2,1.8206389,0.6861510000000001,2.718894,3.899997,1.5107541111111111,1.0371813888888888,1.8206389,0.6861510000000001,2.718894,3.899997,1.5107541111111111,1.0371813888888888,0.9,0.1,0,0
157,1100_to_1199,1149.5,10,10,3,5,4.310688900000001,3.3048166249999995,6.061739,10.123948,6.426298688888889,5.431971535714285,4.310688900000001,3.3048166249999995,6.061739,10.123948,6.426298688888889,5.431971535714285,0.8,0.1,0.1,0
198,1100_to_1199,1149.5,10,10,1,1,3.6568023000000003,3.6568023000000003,3.106504,8.598799,5.948098377777778,5.948098377777778,3.6568023000000003,3.6568023000000003,3.106504,8.598799,5.948098377777778,5.948098377777778,1,0,0,0
207,1100_to_1199,1149.5,10,10,1,1,3.1301935,3.1301935,2.3640939999999997,7.758197,4.466815755555555,4.466815755555555,3.1301935,3.1301935,2.3640939999999997,7.758197,4.466815755555555,4.466815755555555,1,0,0,0
242,1100_to_1199,1149.5,10,10,1,7,0.2240042,0.2240042,0.41790900000000003,0.5731010000000001,0.30488471111111115,0.30488471111111115,0.2240042,0.2240042,0.41790900000000003,0.5731010000000001,0.30488471111111115,0.30488471111111115,1,0,0,0
