host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
103,11,FALSE,FALSE,0,0,1,1,none,3.0948640000000003
103,127,FALSE,FALSE,0,0,1,1,none,3.605833
11,127,FALSE,FALSE,0,0,1,1,none,2.5318370000000003
103,140,FALSE,FALSE,0,0,1,1,none,5.365968
11,140,FALSE,FALSE,0,0,1,1,none,2.8236600000000003
127,140,FALSE,FALSE,0,0,1,1,none,4.802941000000001
103,148,FALSE,FALSE,0,1,1,1,desc,2.9651210000000003
11,148,TRUE,TRUE,0,0,1,1,none,0.110253
127,148,FALSE,FALSE,0,1,1,1,desc,2.402094
140,148,FALSE,FALSE,0,1,1,1,desc,2.693917
103,158,FALSE,FALSE,0,0,1,1,none,4.932186
11,158,FALSE,FALSE,0,0,1,1,none,2.389878
127,158,FALSE,FALSE,0,0,1,1,none,4.369159
140,158,TRUE,TRUE,0,0,1,1,none,0.745174
148,158,FALSE,FALSE,1,0,1,1,anc,2.2601350000000004
103,183,TRUE,TRUE,0,0,1,1,none,0.640767
11,183,FALSE,FALSE,0,0,1,1,none,3.2953630000000005
127,183,FALSE,FALSE,0,0,1,1,none,3.8063320000000003
140,183,FALSE,FALSE,0,0,1,1,none,5.566466999999999
148,183,FALSE,FALSE,1,0,1,1,anc,3.16562
158,183,FALSE,FALSE,0,0,1,1,none,5.1326849999999995
103,186,FALSE,FALSE,0,0,1,1,none,17.189211999999998
11,186,FALSE,FALSE,1,0,1,1,anc,12.36841
127,186,FALSE,FALSE,0,0,1,1,none,16.626184999999996
140,186,FALSE,FALSE,0,0,1,1,none,16.918007999999997
148,186,FALSE,FALSE,0,0,1,1,none,14.204600999999998
158,186,FALSE,FALSE,0,0,1,1,none,16.484225999999996
183,186,FALSE,FALSE,0,0,1,1,none,17.389710999999995
103,187,FALSE,FALSE,0,0,1,1,none,5.109343999999999
11,187,FALSE,FALSE,0,0,1,1,none,2.5670360000000003
127,187,FALSE,FALSE,0,0,1,1,none,4.546317
140,187,FALSE,FALSE,0,0,1,1,none,2.895606
148,187,FALSE,FALSE,1,0,1,1,anc,2.4372930000000004
158,187,FALSE,FALSE,0,0,1,1,none,2.461824
183,187,FALSE,FALSE,0,0,1,1,none,5.309842999999999
186,187,FALSE,FALSE,0,0,1,1,none,16.661383999999995
103,211,FALSE,FALSE,0,0,1,1,none,8.296459
11,211,FALSE,FALSE,1,0,1,1,anc,4.223509
127,211,FALSE,FALSE,0,0,1,1,none,7.733432
140,211,FALSE,FALSE,0,0,1,1,none,8.025255000000001
148,211,FALSE,FALSE,0,0,1,1,none,5.311848
158,211,FALSE,FALSE,0,0,1,1,none,7.591473
183,211,FALSE,FALSE,0,0,1,1,none,8.496958000000001
186,211,FALSE,FALSE,0,0,1,1,none,17.339771
187,211,FALSE,FALSE,0,0,1,1,none,7.768631
103,3,FALSE,FALSE,0,0,1,1,none,14.570348000000001
11,3,FALSE,FALSE,1,0,1,1,anc,9.749546
127,3,FALSE,FALSE,0,0,1,1,none,Inf
140,3,FALSE,FALSE,0,0,1,1,none,14.299144
148,3,FALSE,FALSE,0,0,1,1,none,11.585737
158,3,FALSE,FALSE,0,0,1,1,none,13.865362000000001
183,3,FALSE,FALSE,0,0,1,1,none,14.770847
186,3,FALSE,FALSE,0,1,1,1,desc,1.98266
187,3,FALSE,FALSE,0,0,1,1,none,14.04252
211,3,FALSE,FALSE,0,0,1,1,none,14.720907
103,342,FALSE,FALSE,0,0,1,1,none,6.22692
11,342,FALSE,FALSE,0,0,1,1,none,3.3525620000000003
127,342,FALSE,FALSE,0,0,1,1,none,5.663893000000002
140,342,FALSE,FALSE,0,0,1,1,none,5.955716
148,342,FALSE,FALSE,1,0,1,1,anc,3.062943
158,342,FALSE,FALSE,0,0,1,1,none,5.521934
183,342,FALSE,FALSE,0,0,1,1,none,6.4274189999999995
186,342,FALSE,FALSE,0,0,1,1,none,17.446909999999995
187,342,FALSE,FALSE,0,0,1,1,none,5.699092
211,342,FALSE,FALSE,0,0,1,1,none,8.554157
3,342,FALSE,FALSE,0,0,1,1,none,14.828046
103,354,FALSE,FALSE,0,0,1,1,none,3.6357880000000002
11,354,FALSE,FALSE,0,0,1,1,none,2.561792
127,354,TRUE,TRUE,0,0,1,1,none,1.077463
140,354,FALSE,FALSE,0,0,1,1,none,4.832896
148,354,FALSE,FALSE,1,0,1,1,anc,2.432049
158,354,FALSE,FALSE,0,0,1,1,none,4.399114
183,354,FALSE,FALSE,0,0,1,1,none,3.8362870000000004
186,354,FALSE,FALSE,0,0,1,1,none,16.656139999999997
187,354,FALSE,FALSE,0,0,1,1,none,4.5762719999999995
211,354,FALSE,FALSE,0,0,1,1,none,7.763386999999999
3,354,FALSE,FALSE,0,0,1,1,none,Inf
342,354,FALSE,FALSE,0,0,1,1,none,5.693848000000001
103,378,FALSE,FALSE,0,0,1,1,none,2.675108
11,378,FALSE,FALSE,0,0,1,1,none,1.6011119999999999
127,378,TRUE,TRUE,0,1,1,1,desc,0.71696
140,378,FALSE,FALSE,0,0,1,1,none,3.872216
148,378,TRUE,TRUE,1,0,1,1,anc,1.4713690000000001
158,378,FALSE,FALSE,0,0,1,1,none,3.438434
183,378,FALSE,FALSE,0,0,1,1,none,2.875607
186,378,FALSE,FALSE,0,0,1,1,none,15.695459999999999
187,378,FALSE,FALSE,0,0,1,1,none,3.615592
211,378,FALSE,FALSE,0,0,1,1,none,6.802706999999999
3,378,FALSE,FALSE,0,0,1,1,none,13.076596
342,378,FALSE,FALSE,0,0,1,1,none,4.733168000000001
354,378,TRUE,TRUE,0,1,1,1,desc,0.746915
103,39,FALSE,FALSE,0,0,1,1,none,8.414245000000001
11,39,FALSE,FALSE,1,0,1,1,anc,4.341295
127,39,FALSE,FALSE,0,0,1,1,none,7.851218
140,39,FALSE,FALSE,0,0,1,1,none,8.143041
148,39,FALSE,FALSE,0,0,1,1,none,5.429634
158,39,FALSE,FALSE,0,0,1,1,none,7.709258999999999
183,39,FALSE,FALSE,0,0,1,1,none,8.614744
186,39,FALSE,FALSE,0,0,1,1,none,17.457556999999998
187,39,FALSE,FALSE,0,0,1,1,none,7.886417
211,39,FALSE,FALSE,0,0,1,1,none,7.275754
3,39,FALSE,FALSE,0,0,1,1,none,14.838693000000001
342,39,FALSE,FALSE,0,0,1,1,none,8.671942999999999
354,39,FALSE,FALSE,0,0,1,1,none,7.8811729999999995
378,39,FALSE,FALSE,0,0,1,1,none,6.920493
103,405,FALSE,FALSE,0,0,1,1,none,3.679446
11,405,FALSE,FALSE,0,0,1,1,none,0.805088
127,405,FALSE,FALSE,0,0,1,1,none,3.1164189999999996
140,405,FALSE,FALSE,0,0,1,1,none,3.4082420000000004
148,405,TRUE,TRUE,1,0,1,1,anc,0.515469
158,405,FALSE,FALSE,0,0,1,1,none,2.97446
183,405,FALSE,FALSE,0,0,1,1,none,3.879945
