host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
10,1000_to_1099,1049.5,10,10,2,3,2.7780332999999997,1.495983,2.122575,5.987086,3.332001622222222,1.4678893333333334,2.7780332999999997,1.495983,2.122575,5.987086,3.332001622222222,1.4678893333333334,0.7,0.3,0,0,0,0,0
119,1000_to_1099,1049.5,10,10,1,4,1.7560666999999999,1.7560666999999999,1.313415,3.167147,2.264043977777778,2.264043977777778,1.7560666999999999,1.7560666999999999,1.313415,3.167147,2.264043977777778,2.264043977777778,1,0,0,0,0,0,0
126,1000_to_1099,1049.5,10,10,1,4,0.4893325,0.4893325,0.296135,0.9394479999999998,0.4581919333333333,0.4581919333333333,0.4893325,0.4893325,0.296135,0.9394479999999998,0.4581919333333333,0.4581919333333333,1,0,0,0,0,0,0
136,1000_to_1099,1049.5,10,10,1,3,1.6021873,1.6021873,1.22652,3.8386750000000003,2.3492054000000002,2.3492054000000002,1.6021873,1.6021873,1.22652,3.8386750000000003,2.3492054000000002,2.3492054000000002,1,0,0,0,0,0,0
137,1000_to_1099,1049.5,10,10,1,1,1.0221316,1.0221316,0.9286559999999999,2.326912,1.2981144,1.2981144,1.0221316,1.0221316,0.9286559999999999,2.326912,1.2981144,1.2981144,1,0,0,0,0,0,0
141,1000_to_1099,1049.5,10,10,7,7,3.771693799999999,1.4260136666666667,5.107448000000001,10.190508000000001,6.797229911111111,2.0408033333333333,3.771693799999999,1.4260136666666667,5.107448000000001,10.190508000000001,6.797229911111111,2.0408033333333333,0.3,0.2,0.1,0.1,0.1,0.1,0.1
160,1000_to_1099,1049.5,10,10,1,5,0.7956133999999999,0.7956133999999999,0.654219,1.28046,0.6027945333333333,0.6027945333333333,0.7956133999999999,0.7956133999999999,0.654219,1.28046,0.6027945333333333,0.6027945333333333,1,0,0,0,0,0,0
162,1000_to_1099,1049.5,10,10,1,1,0.0484488,0.0484488,0.05442,0.09123800000000001,0.044482400000000005,0.044482400000000005,0.0484488,0.0484488,0.05442,0.09123800000000001,0.044482400000000005,0.044482400000000005,1,0,0,0,0,0,0
175,1000_to_1099,1049.5,10,10,2,2,0.3023135,0.15751283333333332,0.36049600000000004,0.6822969999999999,0.39464664444444447,0.17250273333333332,0.3023135,0.15751283333333332,0.36049600000000004,0.6822969999999999,0.39464664444444447,0.17250273333333332,0.6,0.4,0,0,0,0,0
181,1000_to_1099,1049.5,10,10,1,1,0.11413720000000001,0.11413720000000001,0.10639,0.271584,0.14180035555555556,0.14180035555555556,0.11413720000000001,0.11413720000000001,0.10639,0.271584,0.14180035555555556,0.14180035555555556,1,0,0,0,0,0,0
191,1000_to_1099,1049.5,10,10,2,2,0.5763499999999999,0.0331935,0.991628,1.294283,0.6647098222222222,0.057778866666666664,0.5763499999999999,0.0331935,0.991628,1.294283,0.6647098222222222,0.057778866666666664,0.6,0.4,0,0,0,0,0
217,1000_to_1099,1049.5,10,10,1,8,1.1403978000000001,1.1403978000000001,2.338823,3.012614,1.1195805777777779,1.1195805777777779,1.1403978000000001,1.1403978000000001,2.338823,3.012614,1.1195805777777779,1.1195805777777779,1,0,0,0,0,0,0
219,1000_to_1099,1049.5,10,10,1,1,0.9794086999999999,0.9794086999999999,0.966566,3.0746739999999995,1.6167144666666666,1.6167144666666666,0.9794086999999999,0.9794086999999999,0.966566,3.0746739999999995,1.6167144666666666,1.6167144666666666,1,0,0,0,0,0,0
241,1000_to_1099,1049.5,10,10,1,1,0.8423577999999999,0.8423577999999999,0.918275,2.25566,1.266709288888889,1.266709288888889,0.8423577999999999,0.8423577999999999,0.918275,2.25566,1.266709288888889,1.266709288888889,1,0,0,0,0,0,0
270,1000_to_1099,1049.5,10,10,1,1,0.1799157,0.1799157,0.224363,0.41463,0.20257286666666666,0.20257286666666666,0.1799157,0.1799157,0.224363,0.41463,0.20257286666666666,0.20257286666666666,1,0,0,0,0,0,0
304,1000_to_1099,1049.5,10,10,1,5,0.6903883,0.6903883,0.693441,1.7034030000000002,0.9173197111111112,0.9173197111111112,0.6903883,0.6903883,0.693441,1.7034030000000002,0.9173197111111112,0.9173197111111112,1,0,0,0,0,0,0
32,1000_to_1099,1049.5,10,10,2,5,1.3736029,0.9928803333333334,1.093496,2.672778,1.6714971333333335,1.5756268333333334,1.3736029,0.9928803333333334,1.093496,2.672778,1.6714971333333335,1.5756268333333334,0.9,0.1,0,0,0,0,0
348,1000_to_1099,1049.5,10,10,1,1,1.3220259,1.3220259,1.285271,3.721727,1.907853,1.907853,1.3220259,1.3220259,1.285271,3.721727,1.907853,1.907853,1,0,0,0,0,0,0
