host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3
117,1000_to_1099,1049.5,5,5,1,1,1.8375920000000001,1.8375920000000001,1.936635,3.8107740000000003,3.2290848,3.2290848,1.8375920000000001,1.8375920000000001,1.936635,3.8107740000000003,3.2290848,3.2290848,1,0,0
149,1000_to_1099,1049.5,5,5,1,2,2.4815776,2.4815776,2.2997769999999997,4.423635,3.5830408,3.5830408,2.4815776,2.4815776,2.2997769999999997,4.423635,3.5830408,3.5830408,1,0,0
196,1000_to_1099,1049.5,5,5,1,5,1.8360464000000003,1.8360464000000003,1.8066870000000002,3.7684379999999997,3.1726018000000002,3.1726018000000002,1.8360464000000003,1.8360464000000003,1.8066870000000002,3.7684379999999997,3.1726018000000002,3.1726018000000002,1,0,0
286,1000_to_1099,1049.5,5,5,1,1,2.233758,2.233758,2.517751,4.779885,3.8298308,3.8298308,2.233758,2.233758,2.517751,4.779885,3.8298308,3.8298308,1,0,0
392,1000_to_1099,1049.5,5,5,1,1,1.7404546,1.7404546,2.431517,3.947507,2.5028474,2.5028474,1.7404546,1.7404546,2.431517,3.947507,2.5028474,2.5028474,1,0,0
426,1000_to_1099,1049.5,5,5,1,3,2.1193794,2.1193794,3.178329,5.490481,3.9803874,3.9803874,2.1193794,2.1193794,3.178329,5.490481,3.9803874,3.9803874,1,0,0
436,1000_to_1099,1049.5,5,5,1,1,2.8189496000000003,2.8189496000000003,2.96525,5.624741,4.8758706,4.8758706,2.8189496000000003,2.8189496000000003,2.96525,5.624741,4.8758706,4.8758706,1,0,0
447,1000_to_1099,1049.5,5,5,1,1,0.18093520000000002,0.18093520000000002,0.22320600000000002,0.26972300000000005,0.1406994,0.1406994,0.18093520000000002,0.18093520000000002,0.22320600000000002,0.26972300000000005,0.1406994,0.1406994,1,0,0
458,1000_to_1099,1049.5,5,5,1,1,3.8963950000000005,3.8963950000000005,3.584722,8.251882000000002,6.6453202000000005,6.6453202000000005,3.8963950000000005,3.8963950000000005,3.584722,8.251882000000002,6.6453202000000005,6.6453202000000005,1,0,0
47,1000_to_1099,1049.5,5,5,1,1,3.1041362,3.1041362,3.623038,7.009782,5.8042822,5.8042822,3.1041362,3.1041362,3.623038,7.009782,5.8042822,5.8042822,1,0,0
49,1000_to_1099,1049.5,5,5,1,3,0.4937792,0.4937792,0.689581,1.120368,0.8134956,0.8134956,0.4937792,0.4937792,0.689581,1.120368,0.8134956,0.8134956,1,0,0
570,1000_to_1099,1049.5,5,5,1,1,1.0150274,1.0150274,0.801396,2.098135,1.8049974000000002,1.8049974000000002,1.0150274,1.0150274,0.801396,2.098135,1.8049974000000002,1.8049974000000002,1,0,0
655,1000_to_1099,1049.5,5,5,1,1,3.7841988,3.7841988,6.634577999999999,9.149245999999998,5.226736799999999,5.226736799999999,3.7841988,3.7841988,6.634577999999999,9.149245999999998,5.226736799999999,5.226736799999999,1,0,0
673,1000_to_1099,1049.5,5,5,1,1,0.0478736,0.0478736,0.040918,0.095373,0.0703592,0.0703592,0.0478736,0.0478736,0.040918,0.095373,0.0703592,0.0703592,1,0,0
759,1000_to_1099,1049.5,5,5,1,1,0.0261654,0.0261654,0.016174,0.041221999999999995,0.024689,0.024689,0.0261654,0.0261654,0.016174,0.041221999999999995,0.024689,0.024689,1,0,0
799,1000_to_1099,1049.5,5,5,1,1,0.3930164,0.3930164,0.486726,0.81374,0.5788414,0.5788414,0.3930164,0.3930164,0.486726,0.81374,0.5788414,0.5788414,1,0,0
805,1000_to_1099,1049.5,5,5,1,1,0.2918676,0.2918676,0.229932,0.579175,0.44085759999999996,0.44085759999999996,0.2918676,0.2918676,0.229932,0.579175,0.44085759999999996,0.44085759999999996,1,0,0
81,1000_to_1099,1049.5,5,5,1,1,1.9238773999999998,1.9238773999999998,2.564408,4.562343,3.5346516,3.5346516,1.9238773999999998,1.9238773999999998,2.564408,4.562343,3.5346516,3.5346516,1,0,0
89,1000_to_1099,1049.5,5,5,1,1,0.4038334,0.4038334,0.511238,0.8655059999999999,0.6679236,0.6679236,0.4038334,0.4038334,0.511238,0.8655059999999999,0.6679236,0.6679236,1,0,0
984,1000_to_1099,1049.5,5,5,1,1,1.8606381999999997,1.8606381999999997,1.613795,4.061095,2.9297180000000003,2.9297180000000003,1.8606381999999997,1.8606381999999997,1.613795,4.061095,2.9297180000000003,2.9297180000000003,1,0,0
117,1100_to_1199,1149.5,5,5,1,1,1.0691649999999997,1.0691649999999997,1.270317,2.250651,1.8226748,1.8226748,1.0691649999999997,1.0691649999999997,1.270317,2.250651,1.8226748,1.8226748,1,0,0
149,1100_to_1199,1149.5,5,5,2,2,1.8058990000000001,1.1071703333333334,1.9263410000000003,3.385037,2.511102,1.8674546666666667,1.8058990000000001,1.1071703333333334,1.9263410000000003,3.385037,2.511102,1.8674546666666667,0.6,0.4,0
196,1100_to_1199,1149.5,5,5,3,4,1.2074529999999999,1.0896096666666668,1.240238,2.768436,2.1917508,1.916182,1.2074529999999999,1.0896096666666668,1.240238,2.768436,2.1917508,1.916182,0.6,0.2,0.2
286,1100_to_1199,1149.5,5,5,1,1,1.4741512,1.4741512,1.601526,3.350289,2.6119102,2.6119102,1.4741512,1.4741512,1.601526,3.350289,2.6119102,2.6119102,1,0,0
392,1100_to_1199,1149.5,5,5,1,1,1.530255,1.530255,2.063918,2.9112340000000003,1.8596166,1.8596166,1.530255,1.530255,2.063918,2.9112340000000003,1.8596166,1.8596166,1,0,0
426,1100_to_1199,1149.5,5,5,1,4,1.1552158000000001,1.1552158000000001,1.142167,2.353848,1.9327562,1.9327562,1.1552158000000001,1.1552158000000001,1.142167,2.353848,1.9327562,1.9327562,1,0,0
436,1100_to_1199,1149.5,5,5,1,1,1.7111279999999998,1.7111279999999998,1.656204,3.73763,3.1446698,3.1446698,1.7111279999999998,1.7111279999999998,1.656204,3.73763,3.1446698,3.1446698,1,0,0
447,1100_to_1199,1149.5,5,5,1,2,0.14123420000000003,0.14123420000000003,0.180079,0.233481,0.1198726,0.1198726,0.14123420000000003,0.14123420000000003,0.180079,0.233481,0.1198726,0.1198726,1,0,0
458,1100_to_1199,1149.5,5,5,1,1,2.1062576,2.1062576,1.996317,4.638408,3.6966822,3.6966822,2.1062576,2.1062576,1.996317,4.638408,3.6966822,3.6966822,1,0,0
47,1100_to_1199,1149.5,5,5,1,1,1.4414688,1.4414688,1.638243,3.258028,2.6771846,2.6771846,1.4414688,1.4414688,1.638243,3.258028,2.6771846,2.6771846,1,0,0
49,1100_to_1199,1149.5,5,5,1,2,0.467061,0.467061,0.5976239999999999,0.8962600000000001,0.5965277999999999,0.5965277999999999,0.467061,0.467061,0.5976239999999999,0.8962600000000001,0.5965277999999999,0.5965277999999999,1,0,0
570,1100_to_1199,1149.5,5,5,1,1,0.7652479999999999,0.7652479999999999,0.676446,1.6638479999999998,1.3781632,1.3781632,0.7652479999999999,0.7652479999999999,0.676446,1.6638479999999998,1.3781632,1.3781632,1,0,0
655,1100_to_1199,1149.5,5,5,1,1,2.0136914,2.0136914,3.002277,4.381278999999999,2.858158,2.858158,2.0136914,2.0136914,3.002277,4.381278999999999,2.858158,2.858158,1,0,0
673,1100_to_1199,1149.5,5,5,1,4,0.043954599999999996,0.043954599999999996,0.030871000000000003,0.07266600000000001,0.0525894,0.0525894,0.043954599999999996,0.043954599999999996,0.030871000000000003,0.07266600000000001,0.0525894,0.0525894,1,0,0
759,1100_to_1199,1149.5,5,5,1,3,0.031788,0.031788,0.025349,0.04625800000000001,0.034614,0.034614,0.031788,0.031788,0.025349,0.04625800000000001,0.034614,0.034614,1,0,0
799,1100_to_1199,1149.5,5,5,1,1,0.2669958,0.2669958,0.262554,0.517165,0.3905116,0.3905116,0.2669958,0.2669958,0.262554,0.517165,0.3905116,0.3905116,1,0,0
805,1100_to_1199,1149.5,5,5,1,1,0.1989114,0.1989114,0.135704,0.383524,0.2608054,0.2608054,0.1989114,0.1989114,0.135704,0.383524,0.2608054,0.2608054,1,0,0
81,1100_to_1199,1149.5,5,5,1,1,1.1868273999999999,1.1868273999999999,1.102002,2.5054779999999996,2.1492028,2.1492028,1.1868273999999999,1.1868273999999999,1.102002,2.5054779999999996,2.1492028,2.1492028,1,0,0
89,1100_to_1199,1149.5,5,5,1,1,0.2638118,0.2638118,0.33553499999999997,0.6235839999999999,0.49098559999999997,0.49098559999999997,0.2638118,0.2638118,0.33553499999999997,0.6235839999999999,0.49098559999999997,0.49098559999999997,1,0,0
984,1100_to_1199,1149.5,5,5,1,1,1.1359146,1.1359146,1.333993,2.372119,1.7058157999999999,1.7058157999999999,1.1359146,1.1359146,1.333993,2.372119,1.7058157999999999,1.7058157999999999,1,0,0
117,1200_to_1299,1249.5,5,5,1,1,1.8689627999999998,1.8689627999999998,2.50237,4.012814,2.8605,2.8605,1.8689627999999998,1.8689627999999998,2.50237,4.012814,2.8605,2.8605,1,0,0
149,1200_to_1299,1249.5,5,5,2,2,2.9462593999999998,1.6207356666666666,3.2654679999999994,5.391222999999999,3.8698973999999993,2.6851466666666663,2.9462593999999998,1.6207356666666666,3.2654679999999994,5.391222999999999,3.8698973999999993,2.6851466666666663,0.6,0.4,0
196,1200_to_1299,1249.5,5,5,2,5,2.0082104000000003,2.05131275,1.835801,4.3263750000000005,3.5811136,3.3771135,2.0082104000000003,2.05131275,1.835801,4.3263750000000005,3.5811136,3.3771135,0.8,0.2,0
286,1200_to_1299,1249.5,5,5,1,1,2.4764057999999998,2.4764057999999998,2.232451,5.361734,4.1855988,4.1855988,2.4764057999999998,2.4764057999999998,2.232451,5.361734,4.1855988,4.1855988,1,0,0
392,1200_to_1299,1249.5,5,5,1,1,2.0556628,2.0556628,3.204137,4.4934199999999995,2.7580484,2.7580484,2.0556628,2.0556628,3.204137,4.4934199999999995,2.7580484,2.7580484,1,0,0
426,1200_to_1299,1249.5,5,5,1,5,2.1693673999999996,2.1693673999999996,2.145207,4.404631,3.5918604,3.5918604,2.1693673999999996,2.1693673999999996,2.145207,4.404631,3.5918604,3.5918604,1,0,0
436,1200_to_1299,1249.5,5,5,1,1,2.8855852,2.8855852,2.80094,5.75229,4.8953312,4.8953312,2.8855852,2.8855852,2.80094,5.75229,4.8953312,4.8953312,1,0,0
447,1200_to_1299,1249.5,5,5,1,2,0.10531159999999999,0.10531159999999999,0.215442,0.265914,0.1490496,0.1490496,0.10531159999999999,0.10531159999999999,0.215442,0.265914,0.1490496,0.1490496,1,0,0
458,1200_to_1299,1249.5,5,5,1,1,3.0618874000000007,3.0618874000000007,3.077961,6.8467199999999995,5.6480314,5.6480314,3.0618874000000007,3.0618874000000007,3.077961,6.8467199999999995,5.6480314,5.6480314,1,0,0
47,1200_to_1299,1249.5,5,5,1,1,2.7154394,2.7154394,3.247566,6.132611000000001,4.7810214,4.7810214,2.7154394,2.7154394,3.247566,6.132611000000001,4.7810214,4.7810214,1,0,0
49,1200_to_1299,1249.5,5,5,1,2,0.5201714,0.5201714,0.761184,1.2183769999999998,0.8242484,0.8242484,0.5201714,0.5201714,0.761184,1.2183769999999998,0.8242484,0.8242484,1,0,0
570,1200_to_1299,1249.5,5,5,1,1,1.3701932000000001,1.3701932000000001,1.352698,3.0027169999999996,2.3566892,2.3566892,1.3701932000000001,1.3701932000000001,1.352698,3.0027169999999996,2.3566892,2.3566892,1,0,0
655,1200_to_1299,1249.5,5,5,1,2,3.8976112,3.8976112,5.600424,8.022654,4.9696868,4.9696868,3.8976112,3.8976112,5.600424,8.022654,4.9696868,4.9696868,1,0,0
673,1200_to_1299,1249.5,5,5,1,1,0.0493806,0.0493806,0.034983,0.087594,0.06343800000000001,0.06343800000000001,0.0493806,0.0493806,0.034983,0.087594,0.06343800000000001,0.06343800000000001,1,0,0
759,1200_to_1299,1249.5,5,5,1,3,0.030580199999999995,0.030580199999999995,0.029037,0.050331,0.0320602,0.0320602,0.030580199999999995,0.030580199999999995,0.029037,0.050331,0.0320602,0.0320602,1,0,0
799,1200_to_1299,1249.5,5,5,1,1,0.339746,0.339746,0.39617,0.7950790000000001,0.552381,0.552381,0.339746,0.339746,0.39617,0.7950790000000001,0.552381,0.552381,1,0,0
805,1200_to_1299,1249.5,5,5,1,1,0.1728164,0.1728164,0.153059,0.405976,0.3102312,0.3102312,0.1728164,0.1728164,0.153059,0.405976,0.3102312,0.3102312,1,0,0
81,1200_to_1299,1249.5,5,5,1,1,1.9045326,1.9045326,1.954816,3.857879,3.4138238,3.4138238,1.9045326,1.9045326,1.954816,3.857879,3.4138238,3.4138238,1,0,0
89,1200_to_1299,1249.5,5,5,1,1,0.5636854,0.5636854,0.643573,0.9883449999999999,0.7078354,0.7078354,0.5636854,0.5636854,0.643573,0.9883449999999999,0.7078354,0.7078354,1,0,0
984,1200_to_1299,1249.5,5,5,1,1,1.6085619999999998,1.6085619999999998,1.668783,3.360011,2.5505486,2.5505486,1.6085619999999998,1.6085619999999998,1.668783,3.360011,2.5505486,2.5505486,1,0,0
117,1300_to_1399,1349.5,5,5,1,1,2.0284642,2.0284642,2.481378,4.446918,3.2939476,3.2939476,2.0284642,2.0284642,2.481378,4.446918,3.2939476,3.2939476,1,0,0
149,1300_to_1399,1349.5,5,5,2,2,3.272466,1.8739413333333335,3.5481000000000007,5.780941,4.3656954,3.2197086666666666,3.272466,1.8739413333333335,3.5481000000000007,5.780941,4.3656954,3.2197086666666666,0.6,0.4,0
196,1300_to_1399,1349.5,5,5,2,5,2.0625525999999996,1.9995017499999999,2.314756,4.509014,3.7302614,3.3409305,2.0625525999999996,1.9995017499999999,2.314756,4.509014,3.7302614,3.3409305,0.8,0.2,0
286,1300_to_1399,1349.5,5,5,1,1,2.8268886,2.8268886,2.325448,5.929212,4.924209,4.924209,2.8268886,2.8268886,2.325448,5.929212,4.924209,4.924209,1,0,0
392,1300_to_1399,1349.5,5,5,1,1,2.3484222,2.3484222,3.2750049999999997,4.852644,3.0850426,3.0850426,2.3484222,2.3484222,3.2750049999999997,4.852644,3.0850426,3.0850426,1,0,0
426,1300_to_1399,1349.5,5,5,1,4,2.2051158,2.2051158,2.612931,4.673348,3.7715822,3.7715822,2.2051158,2.2051158,2.612931,4.673348,3.7715822,3.7715822,1,0,0
436,1300_to_1399,1349.5,5,5,1,1,3.1476143999999997,3.1476143999999997,2.908652,6.670071,5.7403544,5.7403544,3.1476143999999997,3.1476143999999997,2.908652,6.670071,5.7403544,5.7403544,1,0,0
447,1300_to_1399,1349.5,5,5,1,4,0.08563020000000002,0.08563020000000002,0.222159,0.283934,0.1441714,0.1441714,0.08563020000000002,0.08563020000000002,0.222159,0.283934,0.1441714,0.1441714,1,0,0
458,1300_to_1399,1349.5,5,5,1,1,4.0948876,4.0948876,3.91346,9.190378,7.0649606,7.0649606,4.0948876,4.0948876,3.91346,9.190378,7.0649606,7.0649606,1,0,0
47,1300_to_1399,1349.5,5,5,1,1,3.0814374,3.0814374,3.396543,6.991681,5.8689516,5.8689516,3.0814374,3.0814374,3.396543,6.991681,5.8689516,5.8689516,1,0,0
49,1300_to_1399,1349.5,5,5,1,2,0.6888178,0.6888178,1.141245,1.786796,1.0232294000000002,1.0232294000000002,0.6888178,0.6888178,1.141245,1.786796,1.0232294000000002,1.0232294000000002,1,0,0
570,1300_to_1399,1349.5,5,5,1,1,1.2741993999999999,1.2741993999999999,1.152064,2.784617,2.232154,2.232154,1.2741993999999999,1.2741993999999999,1.152064,2.784617,2.232154,2.232154,1,0,0
655,1300_to_1399,1349.5,5,5,1,2,3.8906144000000005,3.8906144000000005,5.9215979999999995,8.368561,5.1138178,5.1138178,3.8906144000000005,3.8906144000000005,5.9215979999999995,8.368561,5.1138178,5.1138178,1,0,0
673,1300_to_1399,1349.5,5,5,1,1,0.0417938,0.0417938,0.029411,0.08356799999999999,0.0597732,0.0597732,0.0417938,0.0417938,0.029411,0.08356799999999999,0.0597732,0.0597732,1,0,0
759,1300_to_1399,1349.5,5,5,1,3,0.0229242,0.0229242,0.031263,0.065498,0.0366868,0.0366868,0.0229242,0.0229242,0.031263,0.065498,0.0366868,0.0366868,1,0,0
799,1300_to_1399,1349.5,5,5,1,1,0.43030179999999996,0.43030179999999996,0.555124,0.9568390000000001,0.6628088,0.6628088,0.43030179999999996,0.43030179999999996,0.555124,0.9568390000000001,0.6628088,0.6628088,1,0,0
805,1300_to_1399,1349.5,5,5,1,1,0.20650659999999998,0.20650659999999998,0.215502,0.482247,0.3539146,0.3539146,0.20650659999999998,0.20650659999999998,0.215502,0.482247,0.3539146,0.3539146,1,0,0
81,1300_to_1399,1349.5,5,5,1,1,1.8687098,1.8687098,2.468368,4.313911,3.4286019999999997,3.4286019999999997,1.8687098,1.8687098,2.468368,4.313911,3.4286019999999997,3.4286019999999997,1,0,0
89,1300_to_1399,1349.5,5,5,1,1,0.5210243999999999,0.5210243999999999,0.615475,1.037843,0.7488276,0.7488276,0.5210243999999999,0.5210243999999999,0.615475,1.037843,0.7488276,0.7488276,1,0,0
984,1300_to_1399,1349.5,5,5,1,1,2.5560386,2.5560386,2.86482,5.328353,3.7898932,3.7898932,2.5560386,2.5560386,2.86482,5.328353,3.7898932,3.7898932,1,0,0
117,1400_to_1499,1449.5,5,5,1,1,2.2002194,2.2002194,2.37696,4.3355,3.5339806,3.5339806,2.2002194,2.2002194,2.37696,4.3355,3.5339806,3.5339806,1,0,0
