host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
104,112,complex,2,10,2/10,10
104,112,trans,8,10,8/10,10
104,412,trans,9,10,9/10,10
104,561,complex,1,10,1/10,9
120,205,none,1,10,1/10,10
120,205,trans,9,10,9/10,10
127,101,trans,10,10,10/10,10
127,120,trans,10,10,10/10,10
127,277,trans,10,10,10/10,10
127,447,trans,10,10,10/10,10
127,561,complex,2,10,2/10,10
127,561,none,8,10,8/10,10
127,93,trans,10,10,10/10,10
127,937,trans,10,10,10/10,10
412,104,trans,1,10,1/10,10
447,937,none,10,10,10/10,10
561,104,trans,8,10,8/10,9
561,935,trans,10,10,10/10,10
937,351,trans,10,10,10/10,10
