host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
100,105,FALSE,FALSE,0,0,1,1,none,4.905404
100,107,TRUE,TRUE,0,1,1,1,desc,1.2801360000000002
105,107,TRUE,TRUE,0,1,1,1,desc,1.260711
100,108,FALSE,FALSE,0,0,1,1,none,4.93309256
105,108,FALSE,FALSE,0,0,1,1,none,4.802444560000001
107,108,FALSE,FALSE,0,0,1,1,none,2.2657677599999997
100,117,FALSE,FALSE,0,0,1,1,none,4.6931399
105,117,FALSE,FALSE,0,0,1,1,none,4.5624918999999995
107,117,FALSE,FALSE,0,0,1,1,none,2.0258151
108,117,FALSE,FALSE,0,0,1,1,none,2.44600666
100,122,FALSE,FALSE,0,0,1,1,none,4.744934699999999
105,122,FALSE,FALSE,0,0,1,1,none,4.6142867
107,122,FALSE,FALSE,0,0,1,1,none,2.0776099
108,122,FALSE,FALSE,0,0,1,1,none,0.74587946
117,122,FALSE,FALSE,0,0,1,1,none,2.2578487999999997
100,15,FALSE,FALSE,0,0,1,1,none,4.921467
105,15,TRUE,TRUE,0,0,1,1,none,0.263855
107,15,TRUE,TRUE,1,0,1,1,anc,1.276774
108,15,FALSE,FALSE,0,0,1,1,none,4.8185075600000005
117,15,FALSE,FALSE,0,0,1,1,none,4.5785549
122,15,FALSE,FALSE,0,0,1,1,none,4.630349699999999
100,162,FALSE,FALSE,0,0,1,1,none,5.3129756000000015
105,162,FALSE,FALSE,0,0,1,1,none,5.182327600000001
107,162,FALSE,FALSE,0,0,1,1,none,2.6456508000000007
108,162,FALSE,FALSE,0,0,1,1,none,2.72526036
117,162,FALSE,FALSE,0,0,1,1,none,2.8258897
122,162,FALSE,FALSE,0,0,1,1,none,2.5371025
15,162,FALSE,FALSE,0,0,1,1,none,5.198390600000001
100,192,FALSE,FALSE,0,0,1,1,none,4.7873571
105,192,FALSE,FALSE,0,0,1,1,none,4.6567091
107,192,FALSE,FALSE,0,0,1,1,none,2.1200323
108,192,FALSE,FALSE,0,0,1,1,none,2.57642946
117,192,FALSE,FALSE,0,0,1,1,none,2.3364768
122,192,FALSE,FALSE,0,0,1,1,none,2.3882716
15,192,FALSE,FALSE,0,0,1,1,none,4.6727720999999995
