host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
108,1000_to_1099,1049.5,10,10,1,5,1.1881950000000001,1.1881950000000001,1.128801,3.152962,1.842513911111111,1.842513911111111,1.1881950000000001,1.1881950000000001,1.128801,3.152962,1.842513911111111,1.842513911111111,1,0,0,0,0,0,0
143,1000_to_1099,1049.5,10,10,1,3,1.7119881,1.7119881,0.975016,3.394221,2.037220688888889,2.037220688888889,1.7119881,1.7119881,0.975016,3.394221,2.037220688888889,2.037220688888889,1,0,0,0,0,0,0
207,1000_to_1099,1049.5,10,10,2,2,2.3938613,1.4960985555555555,1.8353260000000002,4.184064,2.3756308222222224,2.136682388888889,2.3938613,1.4960985555555555,1.8353260000000002,4.184064,2.3756308222222224,2.136682388888889,0.9,0.1,0,0,0,0,0
302,1000_to_1099,1049.5,10,10,1,4,1.1696382,1.1696382,2.239857,3.694852,1.8893536000000002,1.8893536000000002,1.1696382,1.1696382,2.239857,3.694852,1.8893536000000002,1.8893536000000002,1,0,0,0,0,0,0
304,1000_to_1099,1049.5,10,10,1,1,1.313622,1.313622,1.503533,3.445465,2.1057409333333332,2.1057409333333332,1.313622,1.313622,1.503533,3.445465,2.1057409333333332,2.1057409333333332,1,0,0,0,0,0,0
311,1000_to_1099,1049.5,10,10,1,1,1.0188173,1.0188173,0.684363,2.3182210000000003,1.3792110888888889,1.3792110888888889,1.0188173,1.0188173,0.684363,2.3182210000000003,1.3792110888888889,1.3792110888888889,1,0,0,0,0,0,0
392,1000_to_1099,1049.5,10,10,1,4,0.8159251999999999,0.8159251999999999,1.001301,2.100471,1.2912097333333334,1.2912097333333334,0.8159251999999999,0.8159251999999999,1.001301,2.100471,1.2912097333333334,1.2912097333333334,1,0,0,0,0,0,0
443,1000_to_1099,1049.5,10,10,2,4,1.6918963000000002,1.84168675,1.020078,3.709815,2.3057259777777777,1.973588142857143,1.6918963000000002,1.84168675,1.020078,3.709815,2.3057259777777777,1.973588142857143,0.8,0.2,0,0,0,0,0
588,1000_to_1099,1049.5,10,10,2,4,1.7680339,1.346887857142857,1.6436450000000002,4.5578710000000004,2.8837184222222225,2.3718089523809525,1.7680339,1.346887857142857,1.6436450000000002,4.5578710000000004,2.8837184222222225,2.3718089523809525,0.7,0.3,0,0,0,0,0
599,1000_to_1099,1049.5,10,10,2,2,1.5162156000000002,1.1166404444444447,2.808864,4.19835,1.9009884444444445,1.3948594444444444,1.5162156000000002,1.1166404444444447,2.808864,4.19835,1.9009884444444445,1.3948594444444444,0.9,0.1,0,0,0,0,0
