host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
135,166,none,10,10,10/10,10
148,193,none,10,10,10/10,10
148,848,none,10,10,10/10,10
166,286,trans,10,10,10/10,10
166,297,trans,10,10,10/10,10
166,95,trans,10,10,10/10,10
166,99,trans,10,10,10/10,10
169,687,none,10,10,10/10,10
193,199,trans,10,10,10/10,10
193,423,trans,10,10,10/10,10
193,848,none,10,10,10/10,10
193,974,trans,10,10,10/10,10
199,277,trans,10,10,10/10,10
297,160,trans,10,10,10/10,10
297,381,trans,10,10,10/10,10
307,148,trans,10,10,10/10,10
307,169,trans,10,10,10/10,10
307,193,trans,10,10,10/10,10
307,416,none,10,10,10/10,10
307,687,trans,10,10,10/10,10
307,848,trans,10,10,10/10,10
416,778,complex,5,10,5/10,10
416,778,trans,5,10,5/10,10
688,632,trans,10,10,10/10,10
778,941,complex,1,10,1/10,10
778,941,none,1,10,1/10,10
778,941,trans,8,10,8/10,10
778,946,trans,10,10,10/10,10
848,135,trans,10,10,10/10,10
848,166,trans,10,10,10/10,10
855,688,trans,10,10,10/10,10
9,855,trans,10,10,10/10,10
9,946,complex,1,10,1/10,10
946,290,trans,10,10,10/10,10
946,9,trans,9,10,9/10,10
