host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
167,379,none,8,10,8/10,10
256,163,trans,10,10,10/10,10
256,379,none,1,10,1/10,10
293,350,none,10,10,10/10,10
3,379,none,6,10,6/10,10
3,603,none,10,10,10/10,10
379,167,trans,2,10,2/10,10
379,256,trans,9,10,9/10,10
379,3,trans,4,10,4/10,10
379,603,none,6,10,6/10,10
379,603,trans,4,10,4/10,10
379,68,trans,10,10,10/10,10
68,281,trans,10,10,10/10,10
68,80,trans,9,10,9/10,9
68,844,trans,10,10,10/10,10
80,148,trans,10,10,10/10,10
80,293,trans,10,10,10/10,10
80,350,trans,10,10,10/10,10
80,426,trans,10,10,10/10,10
80,844,none,9,10,9/10,10
844,80,trans,1,10,1/10,10
