host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
14,23,none,8,10,8/10,8
14,252,trans,10,10,10/10,10
14,258,none,9,10,9/10,9
14,31,complex,2,10,2/10,10
14,31,trans,8,10,8/10,10
14,344,trans,10,10,10/10,10
14,495,complex,1,10,1/10,10
14,495,none,9,10,9/10,10
14,531,none,8,10,8/10,8
14,545,none,10,10,10/10,10
14,58,none,10,10,10/10,10
14,629,none,10,10,10/10,10
14,670,none,10,10,10/10,10
14,69,complex,1,10,1/10,9
14,69,none,8,10,8/10,9
14,759,none,10,10,10/10,10
14,769,none,9,10,9/10,9
14,79,trans,10,10,10/10,10
14,790,none,7,10,7/10,7
14,915,trans,10,10,10/10,10
146,69,none,1,10,1/10,10
171,601,trans,10,10,10/10,10
171,82,none,1,10,1/10,10
23,258,none,7,10,7/10,7
23,445,trans,10,10,10/10,10
23,495,none,8,10,8/10,8
23,531,none,8,10,8/10,8
23,545,complex,1,10,1/10,10
23,545,none,7,10,7/10,10
23,58,none,8,10,8/10,8
23,629,none,8,10,8/10,8
23,670,none,8,10,8/10,8
23,69,none,6,10,6/10,6
23,759,none,8,10,8/10,8
23,769,none,7,10,7/10,7
23,790,none,9,10,9/10,10
23,790,trans,1,10,1/10,10
258,322,trans,10,10,10/10,10
258,335,complex,3,10,3/10,10
258,335,trans,7,10,7/10,10
258,495,none,9,10,9/10,9
258,531,none,7,10,7/10,7
258,545,none,9,10,9/10,9
258,58,none,9,10,9/10,9
258,629,none,9,10,9/10,9
258,670,none,9,10,9/10,9
258,69,none,7,10,7/10,7
258,759,none,9,10,9/10,9
258,769,complex,2,10,2/10,10
258,769,none,7,10,7/10,10
258,769,trans,1,10,1/10,10
258,790,none,6,10,6/10,6
31,82,complex,3,10,3/10,10
31,82,trans,7,10,7/10,10
331,69,complex,2,10,2/10,10
331,69,none,1,10,1/10,10
331,69,trans,1,10,1/10,10
335,89,none,2,10,2/10,10
335,89,trans,8,10,8/10,10
37,58,complex,3,10,3/10,10
495,531,none,8,10,8/10,8
495,545,none,10,10,10/10,10
495,58,none,10,10,10/10,10
495,629,none,10,10,10/10,10
495,670,none,10,10,10/10,10
495,69,none,7,10,7/10,8
495,69,trans,1,10,1/10,8
495,759,none,10,10,10/10,10
495,769,none,9,10,9/10,9
495,790,none,7,10,7/10,7
531,545,none,8,10,8/10,10
531,58,none,8,10,8/10,8
531,629,none,8,10,8/10,8
531,670,none,8,10,8/10,8
531,69,none,6,10,6/10,6
531,759,none,8,10,8/10,8
531,769,none,7,10,7/10,7
531,790,none,7,10,7/10,7
545,23,trans,2,10,2/10,10
545,531,trans,2,10,2/10,10
545,58,none,10,10,10/10,10
545,629,none,10,10,10/10,10
545,670,none,10,10,10/10,10
545,69,none,7,10,7/10,7
545,759,none,10,10,10/10,10
545,769,none,9,10,9/10,9
545,790,none,8,10,8/10,10
545,790,trans,2,10,2/10,10
58,37,trans,7,10,7/10,10
58,629,none,10,10,10/10,10
58,670,none,10,10,10/10,10
58,69,none,7,10,7/10,7
58,759,none,10,10,10/10,10
58,769,none,9,10,9/10,9
58,790,none,7,10,7/10,7
629,670,none,10,10,10/10,10
629,69,none,7,10,7/10,7
629,759,none,10,10,10/10,10
629,769,none,9,10,9/10,9
629,790,none,7,10,7/10,7
670,553,trans,10,10,10/10,10
670,69,none,7,10,7/10,7
670,759,none,10,10,10/10,10
670,769,none,9,10,9/10,9
670,790,none,7,10,7/10,7
69,146,trans,9,10,9/10,10
69,331,trans,6,10,6/10,10
69,593,trans,10,10,10/10,10
69,759,none,7,10,7/10,7
69,769,none,6,10,6/10,6
69,790,none,6,10,6/10,6
759,769,none,9,10,9/10,9
759,790,none,7,10,7/10,7
769,790,none,6,10,6/10,6
79,402,trans,10,10,10/10,10
82,171,trans,9,10,9/10,10
