host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
107,112,FALSE,FALSE,0,0,1,1,none,12.588142999999997
107,126,FALSE,FALSE,0,0,1,1,none,6.24544
112,126,FALSE,FALSE,0,0,1,1,none,16.462369000000002
107,200,FALSE,FALSE,0,0,1,1,none,3.923575
112,200,FALSE,FALSE,0,0,1,1,none,14.140503999999998
126,200,FALSE,FALSE,0,0,1,1,none,5.717359
107,238,FALSE,FALSE,0,0,1,1,none,7.147125999999999
112,238,FALSE,FALSE,0,0,1,1,none,7.085815
126,238,FALSE,FALSE,0,0,1,1,none,11.021352
200,238,FALSE,FALSE,0,0,1,1,none,8.699487
107,242,FALSE,FALSE,0,0,1,1,none,5.363862999999999
112,242,FALSE,FALSE,0,0,1,1,none,11.64649
126,242,FALSE,FALSE,0,0,1,1,none,9.238088999999999
200,242,FALSE,FALSE,0,0,1,1,none,6.916224000000001
238,242,FALSE,FALSE,0,0,1,1,none,6.2054730000000005
107,3,TRUE,TRUE,0,1,1,1,desc,1.185607
112,3,FALSE,FALSE,0,0,1,1,none,Inf
126,3,FALSE,FALSE,0,1,1,1,desc,4.807481
200,3,FALSE,FALSE,0,1,1,1,desc,2.4856160000000003
238,3,FALSE,FALSE,0,0,1,1,none,Inf
242,3,FALSE,FALSE,0,0,1,1,none,4.079052
107,31,FALSE,FALSE,0,0,1,1,none,11.599215999999998
112,31,FALSE,FALSE,0,0,1,1,none,11.537904999999997
126,31,FALSE,FALSE,0,0,1,1,none,15.473442
200,31,FALSE,FALSE,0,0,1,1,none,13.151577
238,31,TRUE,TRUE,1,0,1,1,anc,3.250437
242,31,FALSE,FALSE,0,0,1,1,none,10.657563
3,31,FALSE,FALSE,0,0,1,1,none,Inf
107,36,FALSE,FALSE,0,0,1,1,none,5.2495519999999996
112,36,FALSE,FALSE,0,1,1,1,desc,7.231554
126,36,FALSE,FALSE,0,0,1,1,none,9.123778
200,36,FALSE,FALSE,0,0,1,1,none,6.801913
238,36,TRUE,TRUE,0,1,1,1,desc,1.790537
242,36,FALSE,FALSE,0,0,1,1,none,4.307899
3,36,TRUE,TRUE,0,0,1,1,none,3.964741
31,36,FALSE,FALSE,0,1,1,1,desc,6.242627
107,430,FALSE,FALSE,0,0,1,1,none,10.446083999999997
112,430,FALSE,FALSE,0,0,1,1,none,10.384773000000001
126,430,FALSE,FALSE,0,0,1,1,none,14.32031
200,430,FALSE,FALSE,0,0,1,1,none,11.998444999999998
238,430,TRUE,TRUE,1,0,1,1,anc,1.586488
242,430,FALSE,FALSE,0,0,1,1,none,9.504431
3,430,FALSE,FALSE,0,0,1,1,none,Inf
31,430,FALSE,FALSE,0,0,1,1,none,5.347741999999999
36,430,FALSE,FALSE,1,0,1,1,anc,5.089494999999999
107,481,FALSE,FALSE,0,0,1,1,none,4.166818999999999
112,481,FALSE,FALSE,0,0,1,1,none,14.383747999999999
126,481,FALSE,FALSE,0,0,1,1,none,7.392213
200,481,FALSE,FALSE,0,0,1,1,none,5.070347999999999
238,481,FALSE,FALSE,0,0,1,1,none,8.942731
242,481,FALSE,FALSE,0,0,1,1,none,7.1594679999999995
3,481,FALSE,FALSE,1,0,1,1,anc,2.72886
31,481,FALSE,FALSE,0,0,1,1,none,13.394821
36,481,FALSE,FALSE,0,0,1,1,none,7.045157
430,481,FALSE,FALSE,0,0,1,1,none,12.241689
107,489,FALSE,FALSE,0,0,1,1,none,2.076728
112,489,FALSE,FALSE,0,0,1,1,none,12.293656999999998
126,489,FALSE,FALSE,0,0,1,1,none,5.302122000000001
200,489,FALSE,FALSE,0,0,1,1,none,2.980257
238,489,FALSE,FALSE,0,0,1,1,none,6.85264
242,489,FALSE,FALSE,0,0,1,1,none,5.069377
3,489,TRUE,TRUE,1,0,1,1,anc,0.638769
31,489,FALSE,FALSE,0,0,1,1,none,11.30473
36,489,FALSE,FALSE,0,0,1,1,none,4.955066
430,489,FALSE,FALSE,0,0,1,1,none,10.151597999999998
481,489,TRUE,TRUE,0,1,1,1,desc,0.769759
107,567,TRUE,TRUE,0,0,1,1,none,2.5318389999999997
112,567,FALSE,FALSE,0,0,1,1,none,14.132889999999998
126,567,FALSE,FALSE,0,0,1,1,none,7.790187
200,567,FALSE,FALSE,0,0,1,1,none,5.468322000000001
238,567,FALSE,FALSE,0,0,1,1,none,8.691873
242,567,FALSE,FALSE,0,0,1,1,none,6.90861
3,567,TRUE,TRUE,1,0,1,1,anc,2.730354
31,567,FALSE,FALSE,0,0,1,1,none,13.143963
36,567,FALSE,FALSE,0,0,1,1,none,6.794299
430,567,FALSE,FALSE,0,0,1,1,none,11.990830999999998
481,567,FALSE,FALSE,0,0,1,1,none,5.7115659999999995
489,567,FALSE,FALSE,0,0,1,1,none,3.6214750000000002
107,58,FALSE,FALSE,0,0,1,1,none,2.225828
112,58,FALSE,FALSE,0,0,1,1,none,12.442756999999999
126,58,TRUE,TRUE,0,1,1,1,desc,1.518499
200,58,TRUE,TRUE,0,1,1,1,desc,0.685864
238,58,FALSE,FALSE,0,0,1,1,none,7.00174
242,58,FALSE,FALSE,0,0,1,1,none,5.218477
3,58,TRUE,TRUE,1,0,1,1,anc,0.787869
31,58,FALSE,FALSE,0,0,1,1,none,11.45383
36,58,FALSE,FALSE,0,0,1,1,none,5.104166
430,58,FALSE,FALSE,0,0,1,1,none,10.300697999999999
481,58,FALSE,FALSE,0,0,1,1,none,3.372601
489,58,TRUE,TRUE,0,0,1,1,none,1.28251
567,58,FALSE,FALSE,0,0,1,1,none,3.7705750000000005
107,630,FALSE,FALSE,0,0,1,1,none,12.092602999999999
112,630,FALSE,FALSE,0,0,1,1,none,12.031291999999999
126,630,FALSE,FALSE,0,0,1,1,none,15.966829
200,630,FALSE,FALSE,0,0,1,1,none,13.644964
238,630,FALSE,FALSE,1,0,1,1,anc,3.743824
242,630,FALSE,FALSE,0,0,1,1,none,11.150950000000002
3,630,FALSE,FALSE,0,0,1,1,none,Inf
31,630,TRUE,TRUE,1,0,1,1,anc,0.310342
36,630,FALSE,FALSE,1,0,1,1,anc,6.736014
430,630,FALSE,FALSE,0,0,1,1,none,5.841129
481,630,FALSE,FALSE,0,0,1,1,none,13.888208
489,630,FALSE,FALSE,0,0,1,1,none,11.798117
567,630,FALSE,FALSE,0,0,1,1,none,13.63735
58,630,FALSE,FALSE,0,0,1,1,none,11.947217
107,677,FALSE,FALSE,0,0,1,1,none,3.493561
112,677,FALSE,FALSE,0,0,1,1,none,13.710489999999998
126,677,FALSE,FALSE,0,0,1,1,none,6.718954999999999
200,677,FALSE,FALSE,0,0,1,1,none,4.39709
238,677,FALSE,FALSE,0,0,1,1,none,8.269473
242,677,FALSE,FALSE,0,0,1,1,none,6.486210000000001
3,677,FALSE,FALSE,1,0,1,1,anc,2.055602
31,677,FALSE,FALSE,0,0,1,1,none,12.721563
36,677,FALSE,FALSE,0,0,1,1,none,6.371899
430,677,FALSE,FALSE,0,0,1,1,none,11.568430999999999
481,677,FALSE,FALSE,0,0,1,1,none,3.506924
489,677,TRUE,TRUE,1,0,1,1,anc,1.098569
567,677,FALSE,FALSE,0,0,1,1,none,5.038308000000001
58,677,FALSE,FALSE,0,0,1,1,none,2.699343
630,677,FALSE,FALSE,0,0,1,1,none,13.21495
107,683,FALSE,FALSE,0,0,1,1,none,3.2967850000000003
112,683,FALSE,FALSE,0,0,1,1,none,13.315305999999998
126,683,FALSE,FALSE,0,0,1,1,none,7.171011
200,683,FALSE,FALSE,0,0,1,1,none,4.849146
238,683,FALSE,FALSE,0,0,1,1,none,7.874288999999999
242,683,FALSE,FALSE,0,0,1,1,none,6.091026
3,683,TRUE,TRUE,1,0,1,1,anc,0.831274
31,683,FALSE,FALSE,0,0,1,1,none,12.326379
36,683,FALSE,FALSE,0,0,1,1,none,5.9767149999999996
430,683,FALSE,FALSE,0,0,1,1,none,11.173246999999998
481,683,FALSE,FALSE,0,0,1,1,none,5.09239
489,683,FALSE,FALSE,0,0,1,1,none,3.0022990000000003
567,683,FALSE,FALSE,0,0,1,1,none,4.841532
58,683,FALSE,FALSE,0,0,1,1,none,3.151399
630,683,FALSE,FALSE,0,0,1,1,none,12.819766
677,683,FALSE,FALSE,0,0,1,1,none,4.419131999999999
107,692,FALSE,FALSE,0,0,1,1,none,14.060458999999998
112,692,FALSE,FALSE,0,0,1,1,none,13.999147999999996
126,692,FALSE,FALSE,0,0,1,1,none,17.934685
200,692,FALSE,FALSE,0,0,1,1,none,15.61282
238,692,TRUE,TRUE,1,0,1,1,anc,1.10583
242,692,FALSE,FALSE,0,0,1,1,none,13.118806
3,692,FALSE,FALSE,0,0,1,1,none,Inf
31,692,FALSE,FALSE,0,0,1,1,none,11.365423
36,692,FALSE,FALSE,1,0,1,1,anc,8.70387
430,692,FALSE,FALSE,0,0,1,1,none,10.212290999999999
481,692,FALSE,FALSE,0,0,1,1,none,15.856064
489,692,FALSE,FALSE,0,0,1,1,none,13.765972999999999
567,692,FALSE,FALSE,0,0,1,1,none,15.605205999999999
58,692,FALSE,FALSE,0,0,1,1,none,13.915073
630,692,FALSE,FALSE,0,0,1,1,none,11.85881
677,692,FALSE,FALSE,0,0,1,1,none,15.182806
683,692,FALSE,FALSE,0,0,1,1,none,14.787621999999999
107,701,FALSE,FALSE,0,0,1,1,none,3.477329
112,701,FALSE,FALSE,0,0,1,1,none,13.694258
126,701,FALSE,FALSE,0,0,1,1,none,5.271113000000001
200,701,FALSE,FALSE,0,0,1,1,none,2.843598
238,701,FALSE,FALSE,0,0,1,1,none,8.253241000000001
242,701,FALSE,FALSE,0,0,1,1,none,6.469978
3,701,FALSE,FALSE,1,0,1,1,anc,2.03937
31,701,FALSE,FALSE,0,0,1,1,none,12.705331000000001
36,701,FALSE,FALSE,0,0,1,1,none,6.355667
430,701,FALSE,FALSE,0,0,1,1,none,11.552199
481,701,FALSE,FALSE,0,0,1,1,none,4.624102
489,701,FALSE,FALSE,0,0,1,1,none,2.534011
567,701,FALSE,FALSE,0,0,1,1,none,5.022076
58,701,TRUE,TRUE,1,0,1,1,anc,1.198676
630,701,FALSE,FALSE,0,0,1,1,none,13.198718000000001
677,701,FALSE,FALSE,0,0,1,1,none,3.950844
683,701,FALSE,FALSE,0,0,1,1,none,4.4029
692,701,FALSE,FALSE,0,0,1,1,none,15.166574
107,708,FALSE,FALSE,0,0,1,1,none,2.932807
112,708,FALSE,FALSE,0,0,1,1,none,11.944168
126,708,FALSE,FALSE,0,0,1,1,none,6.807033
200,708,FALSE,FALSE,0,0,1,1,none,4.485168
238,708,FALSE,FALSE,0,0,1,1,none,6.503151
242,708,FALSE,FALSE,0,0,1,1,none,4.719888
3,708,TRUE,TRUE,0,0,1,1,none,1.647996
31,708,FALSE,FALSE,0,0,1,1,none,10.955241000000001
36,708,TRUE,TRUE,0,0,1,1,none,4.605577
430,708,FALSE,FALSE,0,0,1,1,none,9.802109
481,708,FALSE,FALSE,0,0,1,1,none,4.728412
489,708,FALSE,FALSE,0,0,1,1,none,2.6383210000000004
567,708,FALSE,FALSE,0,0,1,1,none,4.477554
58,708,FALSE,FALSE,0,0,1,1,none,2.787421
630,708,FALSE,FALSE,0,0,1,1,none,11.448628000000001
677,708,FALSE,FALSE,0,0,1,1,none,4.055154
683,708,FALSE,FALSE,0,0,1,1,none,3.65997
692,708,FALSE,FALSE,0,0,1,1,none,13.416484
701,708,FALSE,FALSE,0,0,1,1,none,4.038922
107,76,FALSE,FALSE,0,0,1,1,none,4.398917000000001
112,76,FALSE,FALSE,0,0,1,1,none,14.615846
