host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
114,1000_to_1099,1049.5,20,20,1,1,0.9517302499999996,0.9517302499999996,0.779863,2.099808,1.1534758789473685,1.1534758789473685,0.9517302499999996,0.9517302499999996,0.779863,2.099808,1.1534758789473685,1.1534758789473685,1,0,0,0
120,1000_to_1099,1049.5,20,20,1,15,2.0069426,2.0069426,1.417589,4.659809,2.884248189473684,2.884248189473684,2.0069426,2.0069426,1.417589,4.659809,2.884248189473684,2.884248189473684,1,0,0,0
135,1000_to_1099,1049.5,20,20,2,2,9.5623627,8.292278466666666,6.5426459999999995,20.647812999999996,12.535261189473685,8.385517866666667,9.5623627,8.292278466666666,6.5426459999999995,20.647812999999996,12.535261189473685,8.385517866666667,0.75,0.25,0,0
16,1000_to_1099,1049.5,20,20,1,1,0.42482279999999994,0.42482279999999994,0.390416,0.994689,0.6455884315789473,0.6455884315789473,0.42482279999999994,0.42482279999999994,0.390416,0.994689,0.6455884315789473,0.6455884315789473,1,0,0,0
214,1000_to_1099,1049.5,20,20,3,3,15.240680800000002,12.695927214285716,10.723414999999997,31.773941999999995,20.41933512631579,12.586847901098901,15.240680800000002,12.695927214285716,10.723414999999997,31.773941999999995,20.41933512631579,12.586847901098901,0.7,0.2,0.1,0
221,1000_to_1099,1049.5,20,20,1,2,10.034030099999999,10.034030099999999,9.235011,21.649959000000003,16.016958936842105,16.016958936842105,10.034030099999999,10.034030099999999,9.235011,21.649959000000003,16.016958936842105,16.016958936842105,1,0,0,0
288,1000_to_1099,1049.5,20,20,3,3,11.206419700000001,6.5532952,7.068789,24.692318999999998,15.123714642105263,9.842502933333334,11.206419700000001,6.5532952,7.068789,24.692318999999998,15.123714642105263,9.842502933333334,0.75,0.15,0.1,0
311,1000_to_1099,1049.5,20,20,1,1,0.6153067500000001,0.6153067500000001,0.546908,1.414534,0.919774794736842,0.919774794736842,0.6153067500000001,0.6153067500000001,0.546908,1.414534,0.919774794736842,0.919774794736842,1,0,0,0
368,1000_to_1099,1049.5,20,20,1,1,2.4251961999999994,2.4251961999999994,1.833425,5.306560000000001,3.8860335789473686,3.8860335789473686,2.4251961999999994,2.4251961999999994,1.833425,5.306560000000001,3.8860335789473686,3.8860335789473686,1,0,0,0
385,1000_to_1099,1049.5,20,20,2,10,0.22731819999999997,0.1834140833333333,0.22185,0.499836,0.3132192947368421,0.2305235,0.22731819999999997,0.1834140833333333,0.22185,0.499836,0.3132192947368421,0.2305235,0.6,0.4,0,0
420,1000_to_1099,1049.5,20,20,1,1,0.64133995,0.64133995,0.736452,1.331034,0.6333091210526316,0.6333091210526316,0.64133995,0.64133995,0.736452,1.331034,0.6333091210526316,0.6333091210526316,1,0,0,0
46,1000_to_1099,1049.5,20,20,1,1,0.6220692000000001,0.6220692000000001,0.446577,1.296287,0.8487553052631579,0.8487553052631579,0.6220692000000001,0.6220692000000001,0.446577,1.296287,0.8487553052631579,0.8487553052631579,1,0,0,0
462,1000_to_1099,1049.5,20,20,2,2,11.430332399999998,9.739991454545454,8.690368,25.785498,17.0218662,10.696932872727274,11.430332399999998,9.739991454545454,8.690368,25.785498,17.0218662,10.696932872727274,0.55,0.45,0,0
47,1000_to_1099,1049.5,20,20,1,1,0.52704895,0.52704895,0.47613000000000005,1.143494,0.689124205263158,0.689124205263158,0.52704895,0.52704895,0.47613000000000005,1.143494,0.689124205263158,0.689124205263158,1,0,0,0
