host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
120,114,trans,10,10,10/10,10
120,16,trans,10,10,10/10,10
120,311,trans,10,10,10/10,10
120,420,trans,10,10,10/10,10
120,47,trans,10,10,10/10,10
120,516,trans,10,10,10/10,10
120,585,trans,10,10,10/10,10
120,692,trans,10,10,10/10,10
120,708,trans,10,10,10/10,10
120,785,trans,10,10,10/10,10
135,214,complex,2,10,2/10,7
135,214,none,5,10,5/10,7
135,221,complex,3,10,3/10,6
135,221,none,3,10,3/10,6
135,288,complex,4,10,4/10,6
135,288,none,2,10,2/10,6
135,385,complex,5,10,5/10,9
135,385,none,2,10,2/10,9
135,518,complex,2,10,2/10,6
135,518,none,4,10,4/10,6
135,923,complex,2,10,2/10,6
135,923,none,3,10,3/10,6
16,47,none,10,10,10/10,10
214,221,complex,3,10,3/10,7
214,221,none,4,10,4/10,7
214,288,complex,2,10,2/10,10
214,288,none,8,10,8/10,10
214,385,complex,7,10,7/10,9
214,385,none,2,10,2/10,9
214,518,complex,4,10,4/10,7
214,518,none,3,10,3/10,7
214,923,complex,2,10,2/10,7
214,923,none,5,10,5/10,7
221,288,complex,3,10,3/10,6
221,288,none,3,10,3/10,6
221,385,complex,5,10,5/10,9
221,385,none,3,10,3/10,9
221,518,complex,5,10,5/10,6
221,518,none,1,10,1/10,6
221,923,complex,4,10,4/10,7
221,923,none,2,10,2/10,7
221,923,trans,1,10,1/10,7
288,385,complex,8,10,8/10,10
288,385,none,1,10,1/10,10
288,518,complex,2,10,2/10,6
288,518,none,4,10,4/10,6
288,923,complex,1,10,1/10,6
288,923,none,5,10,5/10,6
385,135,trans,2,10,2/10,9
385,221,trans,1,10,1/10,9
385,288,trans,1,10,1/10,10
385,462,complex,4,10,4/10,6
385,462,none,1,10,1/10,6
385,462,trans,1,10,1/10,6
385,518,complex,5,10,5/10,10
385,518,none,4,10,4/10,10
385,518,trans,1,10,1/10,10
385,923,complex,6,10,6/10,8
385,923,trans,2,10,2/10,8
46,785,none,4,10,4/10,10
462,518,complex,6,10,6/10,7
462,518,none,1,10,1/10,7
518,120,trans,10,10,10/10,10
518,368,trans,10,10,10/10,10
518,923,complex,4,10,4/10,7
518,923,none,2,10,2/10,7
518,923,trans,1,10,1/10,7
785,46,trans,6,10,6/10,10
923,135,trans,1,10,1/10,6
