host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7
100,1000_to_1099,1049.5,10,10,1,1,9.953829299999999,9.953829299999999,6.130248,23.272408,14.606079488888888,14.606079488888888,9.953829299999999,9.953829299999999,6.130248,23.272408,14.606079488888888,14.606079488888888,1,0,0,0,0,0,0
101,1000_to_1099,1049.5,10,10,1,1,1.3503224000000003,1.3503224000000003,1.207229,3.095382,2.2713384444444444,2.2713384444444444,1.3503224000000003,1.3503224000000003,1.207229,3.095382,2.2713384444444444,2.2713384444444444,1,0,0,0,0,0,0
104,1000_to_1099,1049.5,10,10,1,1,4.1004535,4.1004535,3.303589,9.87901,6.8427538,6.8427538,4.1004535,4.1004535,3.303589,9.87901,6.8427538,6.8427538,1,0,0,0,0,0,0
107,1000_to_1099,1049.5,10,10,1,1,4.2225025,4.2225025,3.40836,8.208846,6.260475355555555,6.260475355555555,4.2225025,4.2225025,3.40836,8.208846,6.260475355555555,6.260475355555555,1,0,0,0,0,0,0
13,1000_to_1099,1049.5,10,10,1,1,3.6589523,3.6589523,5.009978,9.110197,6.261118822222222,6.261118822222222,3.6589523,3.6589523,5.009978,9.110197,6.261118822222222,6.261118822222222,1,0,0,0,0,0,0
132,1000_to_1099,1049.5,10,10,1,3,7.8042660999999995,7.8042660999999995,4.980407,16.988410000000002,11.523519133333332,11.523519133333332,7.8042660999999995,7.8042660999999995,4.980407,16.988410000000002,11.523519133333332,11.523519133333332,1,0,0,0,0,0,0
134,1000_to_1099,1049.5,10,10,1,1,0.7444898,0.7444898,0.688375,1.7506490000000001,1.0918991555555555,1.0918991555555555,0.7444898,0.7444898,0.688375,1.7506490000000001,1.0918991555555555,1.0918991555555555,1,0,0,0,0,0,0
135,1000_to_1099,1049.5,10,10,2,2,13.6732007,8.59032885714286,11.112176000000002,32.433065,17.58370891111111,8.768356380952381,13.6732007,8.59032885714286,11.112176000000002,32.433065,17.58370891111111,8.768356380952381,0.7,0.3,0,0,0,0,0
142,1000_to_1099,1049.5,10,10,1,1,7.454562299999999,7.454562299999999,8.861414,18.047257000000002,12.516186466666667,12.516186466666667,7.454562299999999,7.454562299999999,8.861414,18.047257000000002,12.516186466666667,12.516186466666667,1,0,0,0,0,0,0
154,1000_to_1099,1049.5,10,10,1,1,2.4214095,2.4214095,2.620308,5.142411,3.917392377777778,3.917392377777778,2.4214095,2.4214095,2.620308,5.142411,3.917392377777778,3.917392377777778,1,0,0,0,0,0,0
159,1000_to_1099,1049.5,10,10,1,1,1.9913911,1.9913911,2.396699,4.446538,3.1368890444444446,3.1368890444444446,1.9913911,1.9913911,2.396699,4.446538,3.1368890444444446,3.1368890444444446,1,0,0,0,0,0,0
16,1000_to_1099,1049.5,10,10,1,1,4.3948031,4.3948031,4.510694,9.145518,6.511328777777778,6.511328777777778,4.3948031,4.3948031,4.510694,9.145518,6.511328777777778,6.511328777777778,1,0,0,0,0,0,0
161,1000_to_1099,1049.5,10,10,5,8,5.5934022,4.3152558333333335,7.2853140000000005,12.273225000000002,8.275701777777778,7.292019933333333,5.5934022,4.3152558333333335,7.2853140000000005,12.273225000000002,8.275701777777778,7.292019933333333,0.6,0.1,0.1,0.1,0.1,0,0
163,1000_to_1099,1049.5,10,10,1,1,4.253395800000001,4.253395800000001,4.317873,10.169089,7.080626,7.080626,4.253395800000001,4.253395800000001,4.317873,10.169089,7.080626,7.080626,1,0,0,0,0,0,0
166,1000_to_1099,1049.5,10,10,1,1,1.2231097,1.2231097,1.232582,2.5401160000000003,1.9016393555555557,1.9016393555555557,1.2231097,1.2231097,1.232582,2.5401160000000003,1.9016393555555557,1.9016393555555557,1,0,0,0,0,0,0
17,1000_to_1099,1049.5,10,10,1,1,6.109511100000001,6.109511100000001,6.173297,13.750785,10.523824911111111,10.523824911111111,6.109511100000001,6.109511100000001,6.173297,13.750785,10.523824911111111,10.523824911111111,1,0,0,0,0,0,0
174,1000_to_1099,1049.5,10,10,1,1,0.36262910000000004,0.36262910000000004,0.250276,0.820489,0.48723197777777777,0.48723197777777777,0.36262910000000004,0.36262910000000004,0.250276,0.820489,0.48723197777777777,0.48723197777777777,1,0,0,0,0,0,0
178,1000_to_1099,1049.5,10,10,1,1,1.4944707000000002,1.4944707000000002,1.97321,3.568688,2.7210196222222223,2.7210196222222223,1.4944707000000002,1.4944707000000002,1.97321,3.568688,2.7210196222222223,2.7210196222222223,1,0,0,0,0,0,0
211,1000_to_1099,1049.5,10,10,2,3,12.672987200000001,10.106406375000002,13.54127,26.777578000000002,15.141635377777778,10.050658178571428,12.672987200000001,10.106406375000002,13.54127,26.777578000000002,15.141635377777778,10.050658178571428,0.8,0.2,0,0,0,0,0
