host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
100,137,FALSE,FALSE,0,0,1,1,none,2.6808090000000004
100,148,FALSE,FALSE,0,0,1,1,none,2.344806
137,148,FALSE,FALSE,0,0,1,1,none,0.748123
100,198,FALSE,FALSE,0,0,1,1,none,2.916163
137,198,FALSE,FALSE,0,0,1,1,none,1.220334
148,198,FALSE,FALSE,0,0,1,1,none,0.9834769999999999
100,292,FALSE,FALSE,0,0,1,1,none,4.562359
137,292,FALSE,FALSE,0,0,1,1,none,2.9656760000000006
148,292,TRUE,TRUE,1,0,1,1,anc,1.61513
198,292,FALSE,FALSE,0,0,1,1,none,3.2010300000000003
100,335,FALSE,FALSE,0,0,1,1,none,4.0305290000000005
137,335,FALSE,FALSE,0,0,1,1,none,2.433846
148,335,TRUE,TRUE,1,0,1,1,anc,0.71754
198,335,FALSE,FALSE,0,0,1,1,none,2.6692
292,335,FALSE,FALSE,0,0,1,1,none,3.6019240000000003
100,431,FALSE,FALSE,0,0,1,1,none,4.431688
137,431,FALSE,FALSE,0,0,1,1,none,2.735857
148,431,FALSE,FALSE,0,0,1,1,none,2.499002
198,431,FALSE,FALSE,0,0,1,1,none,2.9712129999999997
292,431,FALSE,FALSE,0,0,1,1,none,4.7165550000000005
335,431,FALSE,FALSE,0,0,1,1,none,4.184725
100,299,TRUE,FALSE,0,0,1,3,none,3.389288
137,299,FALSE,FALSE,0,0,1,3,none,2.5826339999999997
148,299,FALSE,FALSE,0,0,1,3,none,2.4150889999999996
198,299,FALSE,FALSE,0,0,1,3,none,2.8872999999999998
292,299,FALSE,FALSE,0,0,1,3,none,4.632642000000001
335,299,FALSE,FALSE,0,0,1,3,none,4.1008119999999995
431,299,TRUE,FALSE,0,0,1,3,none,1.9674650000000002
100,357,TRUE,TRUE,0,1,1,2,desc,1.885447
137,357,TRUE,TRUE,0,1,1,2,desc,0.457834
148,357,TRUE,TRUE,0,0,1,2,none,0.255633
198,357,TRUE,TRUE,0,1,1,2,desc,0.608811
292,357,FALSE,FALSE,0,0,1,2,none,2.473186
335,357,FALSE,FALSE,0,0,1,2,none,1.9413560000000003
431,357,TRUE,TRUE,0,1,1,2,desc,1.8803429999999999
299,357,TRUE,TRUE,0,3,3,2,multiDesc,2.009247
