host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
109,114,FALSE,FALSE,0,0,1,1,none,5.253184999999999
109,119,FALSE,FALSE,0,0,1,1,none,6.833117999999998
114,119,FALSE,FALSE,1,0,1,1,anc,1.402751
109,132,FALSE,FALSE,0,1,1,1,desc,6.621128
114,132,FALSE,FALSE,0,1,1,1,desc,4.649681
119,132,FALSE,FALSE,0,1,1,1,desc,6.229614
109,139,TRUE,TRUE,0,1,1,1,desc,0.471533
114,139,FALSE,FALSE,0,0,1,1,none,4.621847
119,139,FALSE,FALSE,0,0,1,1,none,6.2017799999999985
132,139,FALSE,FALSE,1,0,1,1,anc,5.989789999999999
109,179,FALSE,FALSE,0,0,1,1,none,2.063249
114,179,FALSE,FALSE,0,0,1,1,none,4.17174
119,179,FALSE,FALSE,0,0,1,1,none,5.7516729999999985
132,179,FALSE,FALSE,1,0,1,1,anc,5.539682999999999
139,179,FALSE,FALSE,0,0,1,1,none,1.431911
109,196,FALSE,FALSE,0,0,1,1,none,4.424648
114,196,FALSE,FALSE,0,0,1,1,none,3.7090049999999994
119,196,FALSE,FALSE,0,0,1,1,none,5.288938
132,196,FALSE,FALSE,1,0,1,1,anc,5.076948
139,196,FALSE,FALSE,0,0,1,1,none,3.79331
179,196,FALSE,FALSE,0,0,1,1,none,3.343203
109,239,TRUE,TRUE,0,0,1,1,none,0.608603
114,239,FALSE,FALSE,0,0,1,1,none,5.308045999999999
119,239,FALSE,FALSE,0,0,1,1,none,6.887978999999998
132,239,FALSE,FALSE,1,0,1,1,anc,6.675988999999999
139,239,TRUE,TRUE,1,0,1,1,anc,0.526394
179,239,FALSE,FALSE,0,0,1,1,none,2.11811
196,239,FALSE,FALSE,0,0,1,1,none,4.479509
109,244,FALSE,FALSE,0,0,1,1,none,1.2163439999999999
114,244,FALSE,FALSE,0,0,1,1,none,5.206853000000001
119,244,FALSE,FALSE,0,0,1,1,none,6.786785999999999
