host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
118,130,none,8,10,8/10,9
118,725,none,7,10,7/10,10
118,725,trans,3,10,3/10,10
123,243,none,9,10,9/10,10
13,170,none,2,10,2/10,10
130,118,trans,1,10,1/10,9
130,725,none,6,10,6/10,7
130,725,trans,1,10,1/10,7
170,123,trans,9,10,9/10,9
170,13,trans,8,10,8/10,10
170,184,complex,4,10,4/10,10
170,184,trans,6,10,6/10,10
170,198,trans,10,10,10/10,10
170,226,complex,5,10,5/10,10
170,226,trans,5,10,5/10,10
170,235,trans,10,10,10/10,10
170,243,trans,10,10,10/10,10
170,315,trans,10,10,10/10,10
170,364,trans,10,10,10/10,10
170,40,trans,10,10,10/10,10
170,535,trans,10,10,10/10,10
170,566,trans,10,10,10/10,10
170,59,complex,4,10,4/10,10
170,923,complex,2,10,2/10,10
170,923,trans,8,10,8/10,10
170,94,trans,10,10,10/10,10
185,654,complex,3,10,3/10,6
185,654,none,2,10,2/10,6
185,810,complex,5,10,5/10,8
185,810,none,2,10,2/10,8
19,59,complex,2,10,2/10,6
19,59,none,4,10,4/10,6
19,810,complex,3,10,3/10,10
19,810,none,4,10,4/10,10
19,810,trans,1,10,1/10,10
232,432,none,5,10,5/10,10
232,432,trans,5,10,5/10,10
232,878,none,5,10,5/10,10
232,878,trans,5,10,5/10,10
243,123,trans,1,10,1/10,10
255,810,complex,3,10,3/10,10
255,91,complex,2,10,2/10,6
255,91,none,2,10,2/10,6
255,91,trans,2,10,2/10,6
346,59,none,3,10,3/10,10
432,878,none,6,10,6/10,6
478,119,trans,10,10,10/10,10
478,154,trans,10,10,10/10,10
478,252,trans,10,10,10/10,10
59,118,trans,9,10,9/10,9
59,130,trans,10,10,10/10,10
59,170,trans,6,10,6/10,10
59,191,trans,10,10,10/10,10
59,201,trans,10,10,10/10,10
59,220,trans,10,10,10/10,10
59,232,trans,10,10,10/10,10
59,346,trans,7,10,7/10,10
59,351,trans,10,10,10/10,10
59,367,trans,10,10,10/10,10
59,478,trans,10,10,10/10,10
59,725,trans,6,10,6/10,6
59,810,complex,2,10,2/10,8
59,810,none,6,10,6/10,8
59,875,trans,10,10,10/10,10
59,973,trans,10,10,10/10,10
654,185,trans,1,10,1/10,6
654,810,complex,5,10,5/10,10
810,185,trans,1,10,1/10,8
810,19,trans,2,10,2/10,10
810,255,trans,7,10,7/10,10
810,654,trans,5,10,5/10,10
810,659,trans,7,10,7/10,7
810,91,complex,4,10,4/10,8
810,91,trans,4,10,4/10,8
810,931,complex,7,10,7/10,10
810,931,trans,3,10,3/10,10
