host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
103,254,trans,10,10,10/10,10
103,458,trans,10,10,10/10,10
103,47,trans,10,10,10/10,10
103,63,trans,10,10,10/10,10
103,728,trans,10,10,10/10,10
116,331,none,2,10,2/10,10
117,741,complex,1,10,1/10,10
131,741,complex,1,10,1/10,10
141,331,complex,1,10,1/10,6
141,331,none,4,10,4/10,6
141,347,complex,8,10,8/10,10
141,563,none,6,10,6/10,6
147,331,complex,7,10,7/10,10
167,347,complex,2,10,2/10,8
174,331,complex,3,10,3/10,10
242,741,complex,2,10,2/10,10
254,458,none,10,10,10/10,10
254,47,none,10,10,10/10,10
276,331,complex,5,10,5/10,10
303,587,complex,3,10,3/10,10
322,734,complex,3,10,3/10,10
324,587,complex,5,10,5/10,10
331,116,trans,8,10,8/10,10
331,141,trans,1,10,1/10,6
331,147,trans,3,10,3/10,10
331,174,trans,7,10,7/10,10
331,276,trans,5,10,5/10,10
331,347,complex,6,10,6/10,9
331,563,none,6,10,6/10,8
331,563,trans,2,10,2/10,8
331,707,complex,2,10,2/10,9
331,707,trans,7,10,7/10,9
331,858,complex,1,10,1/10,10
331,858,trans,9,10,9/10,10
347,141,trans,2,10,2/10,10
347,167,trans,6,10,6/10,8
347,331,trans,3,10,3/10,9
347,409,none,4,10,4/10,10
347,409,trans,6,10,6/10,10
347,422,complex,1,10,1/10,8
347,422,none,1,10,1/10,8
347,422,trans,6,10,6/10,8
347,440,complex,5,10,5/10,6
347,440,trans,1,10,1/10,6
347,54,complex,4,10,4/10,6
347,54,none,1,10,1/10,6
347,54,trans,1,10,1/10,6
347,563,trans,9,10,9/10,9
347,653,complex,3,10,3/10,6
347,653,none,2,10,2/10,6
347,653,trans,1,10,1/10,6
347,661,none,3,10,3/10,8
347,661,trans,5,10,5/10,8
347,734,trans,10,10,10/10,10
347,741,complex,2,10,2/10,10
347,741,none,6,10,6/10,10
347,741,trans,2,10,2/10,10
356,609,none,7,10,7/10,10
358,587,complex,3,10,3/10,10
358,587,none,4,10,4/10,10
358,587,trans,2,10,2/10,10
358,741,complex,2,10,2/10,8
358,851,none,3,10,3/10,6
358,851,trans,3,10,3/10,6
458,47,none,10,10,10/10,10
489,858,complex,1,10,1/10,10
563,368,trans,10,10,10/10,10
587,303,trans,7,10,7/10,10
587,324,trans,5,10,5/10,10
587,358,trans,1,10,1/10,10
587,691,trans,10,10,10/10,10
587,851,complex,1,10,1/10,9
587,851,none,4,10,4/10,9
587,851,trans,4,10,4/10,9
609,356,trans,3,10,3/10,10
609,741,none,1,10,1/10,10
609,85,trans,10,10,10/10,10
661,110,trans,10,10,10/10,10
661,162,trans,10,10,10/10,10
661,668,trans,10,10,10/10,10
661,776,trans,10,10,10/10,10
668,776,none,10,10,10/10,10
691,168,trans,10,10,10/10,10
691,293,trans,10,10,10/10,10
691,888,trans,10,10,10/10,10
734,322,trans,7,10,7/10,10
741,103,trans,10,10,10/10,10
741,117,trans,9,10,9/10,10
741,131,trans,9,10,9/10,10
741,242,trans,8,10,8/10,10
741,356,trans,7,10,7/10,7
741,358,trans,6,10,6/10,8
741,373,trans,10,10,10/10,10
741,425,trans,10,10,10/10,10
741,587,trans,7,10,7/10,7
741,609,trans,9,10,9/10,10
858,221,trans,10,10,10/10,10
858,355,trans,10,10,10/10,10
858,489,trans,9,10,9/10,10
858,742,trans,10,10,10/10,10
