host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5
125,1000_to_1099,1049.5,10,10,1,1,0.1495649,0.1495649,0.139937,0.331465,0.21855580000000002,0.21855580000000002,0.1495649,0.1495649,0.139937,0.331465,0.21855580000000002,0.21855580000000002,1,0,0,0,0
150,1000_to_1099,1049.5,10,10,1,2,0.45158509999999996,0.45158509999999996,0.501373,1.076399,0.40292615555555555,0.40292615555555555,0.45158509999999996,0.45158509999999996,0.501373,1.076399,0.40292615555555555,0.40292615555555555,1,0,0,0,0
158,1000_to_1099,1049.5,10,10,1,1,0.49499460000000006,0.49499460000000006,0.338717,1.03562,0.6366340444444445,0.6366340444444445,0.49499460000000006,0.49499460000000006,0.338717,1.03562,0.6366340444444445,0.6366340444444445,1,0,0,0,0
324,1000_to_1099,1049.5,10,10,1,7,0.22495860000000004,0.22495860000000004,0.15054800000000002,0.5529400000000001,0.33332164444444445,0.33332164444444445,0.22495860000000004,0.22495860000000004,0.15054800000000002,0.5529400000000001,0.33332164444444445,0.33332164444444445,1,0,0,0,0
402,1000_to_1099,1049.5,10,10,2,3,1.5117871999999999,1.200895375,1.2932549999999998,4.194843,2.0650634666666665,1.4510633214285713,1.5117871999999999,1.200895375,1.2932549999999998,4.194843,2.0650634666666665,1.4510633214285713,0.8,0.2,0,0,0
422,1000_to_1099,1049.5,10,10,1,1,0.2501874,0.2501874,0.278586,0.501513,0.26738311111111107,0.26738311111111107,0.2501874,0.2501874,0.278586,0.501513,0.26738311111111107,0.26738311111111107,1,0,0,0,0
458,1000_to_1099,1049.5,10,10,1,2,1.2351268000000002,1.2351268000000002,1.610944,2.882921,1.5818892444444443,1.5818892444444443,1.2351268000000002,1.2351268000000002,1.610944,2.882921,1.5818892444444443,1.5818892444444443,1,0,0,0,0
533,1000_to_1099,1049.5,10,10,1,3,1.0553370000000002,1.0553370000000002,0.905246,2.960614,1.5084582666666666,1.5084582666666666,1.0553370000000002,1.0553370000000002,0.905246,2.960614,1.5084582666666666,1.5084582666666666,1,0,0,0,0
580,1000_to_1099,1049.5,10,10,2,2,4.3629919,2.4267504285714288,3.971627,11.406682,6.129745577777777,4.378291428571429,4.3629919,2.4267504285714288,3.971627,11.406682,6.129745577777777,4.378291428571429,0.7,0.3,0,0,0
604,1000_to_1099,1049.5,10,10,1,1,0.9467055,0.9467055,0.755126,1.633244,1.1189742,1.1189742,0.9467055,0.9467055,0.755126,1.633244,1.1189742,1.1189742,1,0,0,0,0
611,1000_to_1099,1049.5,10,10,2,3,4.435296,4.010118666666667,4.835124,12.102668000000001,6.3619904,5.741177333333333,4.435296,4.010118666666667,4.835124,12.102668000000001,6.3619904,5.741177333333333,0.9,0.1,0,0,0
874,1000_to_1099,1049.5,10,10,1,1,1.385354,1.385354,2.1980760000000004,2.8867000000000003,1.3277812444444446,1.3277812444444446,1.385354,1.385354,2.1980760000000004,2.8867000000000003,1.3277812444444446,1.3277812444444446,1,0,0,0,0
96,1000_to_1099,1049.5,10,10,1,5,1.4502358,1.4502358,1.666863,3.1560230000000002,2.1125132888888887,2.1125132888888887,1.4502358,1.4502358,1.666863,3.1560230000000002,2.1125132888888887,2.1125132888888887,1,0,0,0,0
974,1000_to_1099,1049.5,10,10,1,5,1.2026731000000002,1.2026731000000002,0.930609,2.7430830000000004,1.7687031333333334,1.7687031333333334,1.2026731000000002,1.2026731000000002,0.930609,2.7430830000000004,1.7687031333333334,1.7687031333333334,1,0,0,0,0
125,1100_to_1199,1149.5,10,10,1,2,0.2457214,0.2457214,0.265834,0.5818390000000001,0.33469577777777776,0.33469577777777776,0.2457214,0.2457214,0.265834,0.5818390000000001,0.33469577777777776,0.33469577777777776,1,0,0,0,0
150,1100_to_1199,1149.5,10,10,2,8,0.3087672,0.148846375,0.592241,1.4346459999999999,0.5430330222222222,0.21729475,0.3087672,0.148846375,0.592241,1.4346459999999999,0.5430330222222222,0.21729475,0.8,0.2,0,0,0
158,1100_to_1199,1149.5,10,10,1,1,0.7803146,0.7803146,0.464172,1.633172,0.9971979999999999,0.9971979999999999,0.7803146,0.7803146,0.464172,1.633172,0.9971979999999999,0.9971979999999999,1,0,0,0,0
324,1100_to_1199,1149.5,10,10,1,1,0.6008253,0.6008253,0.36971699999999996,1.101149,0.623060511111111,0.623060511111111,0.6008253,0.6008253,0.36971699999999996,1.101149,0.623060511111111,0.623060511111111,1,0,0,0,0
402,1100_to_1199,1149.5,10,10,1,4,3.0961318999999996,3.0961318999999996,3.853042,8.199084,4.0545679777777774,4.0545679777777774,3.0961318999999996,3.0961318999999996,3.853042,8.199084,4.0545679777777774,4.0545679777777774,1,0,0,0,0
422,1100_to_1199,1149.5,10,10,1,1,0.24332199999999998,0.24332199999999998,0.271799,0.543193,0.2671442222222222,0.2671442222222222,0.24332199999999998,0.24332199999999998,0.271799,0.543193,0.2671442222222222,0.2671442222222222,1,0,0,0,0
458,1100_to_1199,1149.5,10,10,1,1,1.579093,1.579093,1.962914,4.010427,2.1959256444444444,2.1959256444444444,1.579093,1.579093,1.962914,4.010427,2.1959256444444444,2.1959256444444444,1,0,0,0,0
533,1100_to_1199,1149.5,10,10,2,5,1.0326561,1.0249800000000002,1.596367,2.767675,1.5723576222222222,1.5480739444444445,1.0326561,1.0249800000000002,1.596367,2.767675,1.5723576222222222,1.5480739444444445,0.9,0.1,0,0,0
580,1100_to_1199,1149.5,10,10,2,2,6.345973600000001,4.825298571428571,5.153827000000001,16.791591,9.607221022222221,7.935165619047619,6.345973600000001,4.825298571428571,5.153827000000001,16.791591,9.607221022222221,7.935165619047619,0.7,0.3,0,0,0
604,1100_to_1199,1149.5,10,10,1,1,1.0406513,1.0406513,1.721688,3.6431769999999997,1.5951868222222223,1.5951868222222223,1.0406513,1.0406513,1.721688,3.6431769999999997,1.5951868222222223,1.5951868222222223,1,0,0,0,0
611,1100_to_1199,1149.5,10,10,1,1,4.681712500000001,4.681712500000001,5.744311000000001,11.222046,7.392702155555556,7.392702155555556,4.681712500000001,4.681712500000001,5.744311000000001,11.222046,7.392702155555556,7.392702155555556,1,0,0,0,0
874,1100_to_1199,1149.5,10,10,1,2,2.0237163,2.0237163,3.071654,4.575380000000001,2.0777134,2.0777134,2.0237163,2.0237163,3.071654,4.575380000000001,2.0777134,2.0777134,1,0,0,0,0
96,1100_to_1199,1149.5,10,10,2,6,4.0906348,2.102274857142857,4.454221,9.262642000000001,4.986598444444445,2.380277142857143,4.0906348,2.102274857142857,4.454221,9.262642000000001,4.986598444444445,2.380277142857143,0.7,0.3,0,0,0
