None	603	0.000000
603	233	0.219692
603	448	1.067134
603	598	1.832782
603	550	1.914782
603	79	1.924270
603	671	2.074696
603	287	2.076270
603	173	2.533583
603	312	4.223020
603	603	4.283440
448	944	29.341947
448	792	29.444600
448	505	29.608547
448	52	29.653261
448	406	30.009283
448	448	30.218343
505	356	30.802225
505	940	30.946044
505	505	31.188861
356	720	34.259005
356	642	34.366794
356	637	34.952372
356	184	35.278105
356	356	35.500457
720	720	35.772207
233	270	42.265635
233	160	42.588796
233	883	42.648168
233	8	43.050700
233	144	43.118670
233	190	43.154119
233	706	43.283239
233	267	43.360095
233	91	43.602615
233	985	43.764893
233	112	44.502959
233	153	44.538441
233	902	45.084011
233	542	45.385804
233	192	45.957931
233	191	46.510504
233	271	47.746172
883	145	47.772256
883	557	48.340267
940	649	48.463886
940	928	48.546046
940	126	48.568729
940	804	48.594529
233	496	48.770596
940	622	48.840673
233	233	48.884712
940	111	48.916045
883	572	49.269416
