host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4
30,1000_to_1099,1049.5,17,17,1,1,0.008194941176470589,0.008194941176470589,0.018717,0.031631000000000006,0.008681102941176471,0.008681102941176471,0.008194941176470589,0.008194941176470589,0.018717,0.031631000000000006,0.008681102941176471,0.008681102941176471,1,0,0,0
46,1000_to_1099,1049.5,57,57,2,7,0.013782684210526315,0.014595500000000003,0.028428,0.075643,0.02347355388471178,0.02231042160278746,0.013782684210526315,0.014595500000000003,0.028428,0.075643,0.02347355388471178,0.02231042160278746,0.7368421052631579,0.2631578947368421,0,0
30,1100_to_1199,1149.5,17,17,1,13,0.00698694117647059,0.00698694117647059,0.025493,0.048922999999999994,0.01376375,0.01376375,0.00698694117647059,0.00698694117647059,0.025493,0.048922999999999994,0.01376375,0.01376375,1,0,0,0
46,1100_to_1199,1149.5,57,57,4,4,0.035115754385964905,0.039678304347826085,0.032972,0.16617300000000002,0.06046882832080201,0.05541056126482214,0.035115754385964905,0.039678304347826085,0.032972,0.16617300000000002,0.06046882832080201,0.05541056126482214,0.40350877192982454,0.3684210526315789,0.19298245614035087,0.03508771929824561
30,1200_to_1299,1249.5,17,17,1,1,0.004734529411764705,0.004734529411764705,0.007708,0.023053999999999998,0.009297,0.009297,0.004734529411764705,0.004734529411764705,0.007708,0.023053999999999998,0.009297,0.009297,1,0,0,0
46,1200_to_1299,1249.5,57,57,2,4,0.02113631578947368,0.018020380952380954,0.036334,0.09872900000000001,0.030943577694235593,0.01963331475029036,0.02113631578947368,0.018020380952380954,0.036334,0.09872900000000001,0.030943577694235593,0.01963331475029036,0.7368421052631579,0.2631578947368421,0,0
30,1300_to_1399,1349.5,17,17,1,1,0.0038535294117647066,0.0038535294117647066,0.025932,0.040785,0.007627661764705883,0.007627661764705883,0.0038535294117647066,0.0038535294117647066,0.025932,0.040785,0.007627661764705883,0.007627661764705883,1,0,0,0
46,1300_to_1399,1349.5,57,57,2,12,0.037432315789473695,0.03415762857142857,0.044979,0.22966600000000004,0.06422062781954888,0.053236534453781514,0.037432315789473695,0.03415762857142857,0.044979,0.22966600000000004,0.06422062781954888,0.053236534453781514,0.6140350877192983,0.38596491228070173,0,0
30,1400_to_1499,1449.5,17,17,2,2,0.016953470588235292,0.0051229375,0.020572,0.049722999999999996,0.011878588235294116,0.010036408333333333,0.016953470588235292,0.0051229375,0.020572,0.049722999999999996,0.011878588235294116,0.010036408333333333,0.9411764705882353,0.058823529411764705,0,0
46,1400_to_1499,1449.5,57,57,2,8,0.023345245614035087,0.021252487804878047,0.030635,0.10136999999999999,0.03891685338345865,0.03174515853658537,0.023345245614035087,0.021252487804878047,0.030635,0.10136999999999999,0.03891685338345865,0.03174515853658537,0.7192982456140351,0.2807017543859649,0,0
