None	775	0.000000
775	121	1.934740
775	952	2.220884
775	775	2.733026
952	907	17.037246
952	146	17.087240
952	589	19.021720
952	952	19.382454
121	184	23.997832
121	258	24.230531
121	251	24.363960
121	344	24.574296
121	196	24.667749
121	119	24.794144
121	121	25.550078
907	195	27.290899
907	168	27.857571
907	400	27.921204
907	244	28.437440
258	258	28.780606
907	173	28.891641
907	555	29.821465
907	907	30.474391
168	406	33.074401
168	168	33.186247
406	406	33.733269
589	849	35.665340
589	546	35.789874
251	162	36.461697
244	233	36.599296
244	981	36.614739
244	244	36.630232
251	476	36.783393
251	392	36.822482
184	903	36.859733
251	251	36.869893
589	589	37.062167
184	109	37.095085
184	175	37.931789
184	241	37.977361
184	79	38.142832
184	184	38.586198
476	476	40.190977
195	195	40.477442
79	279	42.122122
79	113	42.259805
79	143	42.733618
981	102	43.162286
79	79	43.177942
981	623	43.184370
981	295	44.409637
344	344	44.530877
981	265	44.530993
981	981	44.551307
279	296	45.816308
279	279	46.250804
113	256	46.473997
113	192	46.614833
113	343	46.651011
113	404	46.910623
113	454	46.953232
113	199	47.190542
113	439	47.280836
113	604	47.414129
113	19	47.540250
113	209	47.541630
113	648	47.601776
113	597	47.888276
113	38	48.164974
113	676	48.221469
113	113	48.297267
265	475	48.323987
265	346	48.474975
265	480	48.799101
648	648	48.921240
102	410	49.079503
102	483	49.368350
265	185	49.392966
102	487	49.398911
265	265	49.472033
102	49	49.722260
102	243	49.773203
