None	7	0.000000
7	161	1.517136
7	448	2.135595
161	888	2.155963
7	162	3.168222
7	22	3.456819
161	59	3.733133
22	116	3.864805
448	448	4.050357
7	24	4.114216
59	854	4.249984
24	992	4.438470
162	162	4.608102
7	7	4.819223
24	72	4.829545
854	633	4.877870
22	22	5.593735
116	116	5.798619
633	633	5.951532
161	215	6.007278
24	267	6.039992
72	72	6.672085
854	33	6.748471
161	161	6.887924
215	525	7.327363
33	184	7.586513
992	992	7.806883
59	170	7.979374
59	38	8.033242
24	537	8.034042
888	888	8.327177
854	255	8.454216
59	15	8.531271
38	38	8.619268
33	715	8.916554
215	528	8.935111
33	33	8.947224
255	255	9.078833
15	90	9.251340
528	0	9.477157
24	113	9.533565
