host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,450,trans,10,10,10/10,10
101,125,complex,3,10,3/10,10
101,125,none,3,10,3/10,10
101,125,trans,4,10,4/10,10
101,4,complex,1,10,1/10,7
101,4,none,6,10,6/10,7
101,46,complex,4,10,4/10,10
101,46,none,1,10,1/10,10
101,46,trans,5,10,5/10,10
101,67,complex,1,10,1/10,9
101,67,none,8,10,8/10,9
101,896,complex,2,10,2/10,10
101,896,none,2,10,2/10,10
101,896,trans,6,10,6/10,10
12,214,complex,3,10,3/10,10
12,214,trans,7,10,7/10,10
12,27,complex,2,10,2/10,10
12,27,none,1,10,1/10,10
12,27,trans,1,10,1/10,10
125,448,none,2,10,2/10,10
125,448,trans,8,10,8/10,10
125,651,complex,4,10,4/10,10
125,651,none,1,10,1/10,10
125,651,trans,5,10,5/10,10
125,67,complex,2,10,2/10,7
125,67,none,4,10,4/10,7
210,32,none,1,10,1/10,10
27,12,trans,6,10,6/10,10
27,344,complex,1,10,1/10,9
27,344,none,4,10,4/10,9
27,344,trans,2,10,2/10,9
27,396,trans,10,10,10/10,10
27,496,none,2,10,2/10,6
27,496,trans,4,10,4/10,6
296,344,complex,3,10,3/10,6
296,819,complex,2,10,2/10,10
296,819,none,2,10,2/10,10
296,819,trans,1,10,1/10,10
306,496,complex,1,10,1/10,10
32,210,trans,9,10,9/10,10
32,407,complex,1,10,1/10,6
32,407,none,3,10,3/10,6
32,407,trans,1,10,1/10,6
32,507,complex,1,10,1/10,8
32,507,none,1,10,1/10,8
32,507,trans,2,10,2/10,8
344,10,trans,7,10,7/10,7
344,27,trans,2,10,2/10,9
344,296,trans,3,10,3/10,6
344,496,none,5,10,5/10,8
344,496,trans,3,10,3/10,8
344,67,none,5,10,5/10,7
344,819,complex,3,10,3/10,9
344,819,trans,6,10,6/10,9
4,67,complex,6,10,6/10,10
4,67,none,3,10,3/10,10
407,32,trans,1,10,1/10,6
407,507,complex,2,10,2/10,8
407,507,none,2,10,2/10,8
407,507,trans,1,10,1/10,8
407,67,complex,3,10,3/10,8
407,67,none,2,10,2/10,8
407,81,trans,10,10,10/10,10
448,651,none,5,10,5/10,6
496,306,trans,9,10,9/10,10
507,32,trans,4,10,4/10,8
507,407,trans,3,10,3/10,8
507,67,complex,2,10,2/10,8
507,67,none,3,10,3/10,8
651,448,trans,1,10,1/10,6
67,125,trans,1,10,1/10,7
67,321,trans,9,10,9/10,9
67,344,trans,2,10,2/10,7
67,4,trans,1,10,1/10,10
67,407,trans,3,10,3/10,8
67,507,trans,3,10,3/10,8
819,296,trans,5,10,5/10,10
