host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
160,270,none,7,10,7/10,7
160,322,none,7,10,7/10,8
160,322,trans,1,10,1/10,8
160,423,none,7,10,7/10,8
160,423,trans,1,10,1/10,8
160,64,none,8,10,8/10,10
160,695,none,7,10,7/10,7
270,322,none,6,10,6/10,6
270,423,none,6,10,6/10,6
270,64,none,9,10,9/10,9
270,695,none,9,10,9/10,9
31,160,trans,8,10,8/10,8
31,270,trans,10,10,10/10,10
31,322,trans,7,10,7/10,7
31,423,trans,7,10,7/10,7
31,610,none,10,10,10/10,10
31,64,trans,10,10,10/10,10
31,695,trans,10,10,10/10,10
322,423,none,10,10,10/10,10
322,64,none,7,10,7/10,9
322,695,none,6,10,6/10,6
423,64,none,7,10,7/10,9
423,695,none,6,10,6/10,6
610,772,trans,10,10,10/10,10
64,160,trans,2,10,2/10,10
64,322,trans,2,10,2/10,9
64,423,trans,2,10,2/10,9
64,695,none,9,10,9/10,9
772,437,trans,10,10,10/10,10
