host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
103,108,FALSE,FALSE,0,0,1,1,none,1.34198632
103,115,FALSE,FALSE,0,0,1,1,none,1.8794813199999998
108,115,TRUE,TRUE,1,0,1,1,anc,0.118666
103,131,TRUE,TRUE,0,1,1,1,desc,0.126114
108,131,FALSE,FALSE,0,0,1,1,none,1.16680352
115,131,FALSE,FALSE,0,0,1,1,none,1.7042985199999998
103,185,FALSE,FALSE,0,0,1,1,none,6.570340700000001
108,185,FALSE,FALSE,0,0,1,1,none,6.03022902
115,185,FALSE,FALSE,0,0,1,1,none,6.56772402
131,185,FALSE,FALSE,0,0,1,1,none,6.395157900000001
103,253,FALSE,FALSE,0,0,1,1,none,5.127718699999999
108,253,FALSE,FALSE,0,0,1,1,none,4.58760702
115,253,FALSE,FALSE,0,0,1,1,none,5.12510202
131,253,FALSE,FALSE,0,0,1,1,none,4.952535899999999
185,253,TRUE,TRUE,0,0,1,1,none,3.9729520000000003
103,284,FALSE,FALSE,0,0,1,1,none,7.047368699999999
108,284,FALSE,FALSE,0,0,1,1,none,6.50725702
115,284,FALSE,FALSE,0,0,1,1,none,7.04475202
131,284,FALSE,FALSE,0,0,1,1,none,6.872185899999999
185,284,FALSE,FALSE,0,0,1,1,none,5.892602
253,284,TRUE,TRUE,1,0,1,1,anc,0.548728
103,439,FALSE,FALSE,0,0,1,1,none,1.49741452
108,439,TRUE,TRUE,1,0,1,1,anc,0.1437
115,439,FALSE,FALSE,0,0,1,1,none,0.6929232000000001
131,439,FALSE,FALSE,0,0,1,1,none,1.32223172
185,439,FALSE,FALSE,0,0,1,1,none,6.18565722
253,439,FALSE,FALSE,0,0,1,1,none,4.743035219999999
284,439,FALSE,FALSE,0,0,1,1,none,6.662685219999999
103,44,FALSE,FALSE,0,0,1,1,none,6.546981699999999
108,44,FALSE,FALSE,0,0,1,1,none,6.00687002
115,44,FALSE,FALSE,0,0,1,1,none,6.54436502
131,44,FALSE,FALSE,0,0,1,1,none,6.371798899999999
185,44,TRUE,TRUE,0,0,1,1,none,5.392215
253,44,TRUE,TRUE,0,0,1,1,none,3.155131
284,44,FALSE,FALSE,0,0,1,1,none,5.074780999999999
439,44,FALSE,FALSE,0,0,1,1,none,6.16229822
103,444,FALSE,FALSE,0,0,1,1,none,1.6817605000000002
108,444,FALSE,FALSE,0,0,1,1,none,1.14164882
115,444,FALSE,FALSE,0,0,1,1,none,1.67914382
131,444,FALSE,FALSE,0,0,1,1,none,1.5065777
185,444,FALSE,FALSE,0,0,1,1,none,5.867513800000001
253,444,FALSE,FALSE,0,0,1,1,none,4.424891799999999
284,444,FALSE,FALSE,0,0,1,1,none,6.344541799999999
439,444,FALSE,FALSE,0,0,1,1,none,1.29707702
44,444,FALSE,FALSE,0,0,1,1,none,5.8441548
103,495,FALSE,FALSE,0,0,1,1,none,1.197298
108,495,TRUE,TRUE,0,1,1,1,desc,0.00721132
115,495,FALSE,FALSE,0,1,1,1,desc,0.5447063200000001
131,495,FALSE,FALSE,0,0,1,1,none,1.0221152
185,495,FALSE,FALSE,0,0,1,1,none,5.885540700000001
253,495,FALSE,FALSE,0,0,1,1,none,4.4429187
284,495,FALSE,FALSE,0,0,1,1,none,6.3625687
439,495,FALSE,FALSE,0,1,1,1,desc,0.16263951999999998
44,495,FALSE,FALSE,0,0,1,1,none,5.8621817
444,495,FALSE,FALSE,0,0,1,1,none,0.9969604999999999
103,52,FALSE,FALSE,0,0,1,1,none,7.162150699999999
108,52,FALSE,FALSE,0,0,1,1,none,6.62203902
115,52,FALSE,FALSE,0,0,1,1,none,7.15953402
131,52,FALSE,FALSE,0,0,1,1,none,6.986967899999999
185,52,FALSE,FALSE,0,0,1,1,none,6.007384
253,52,FALSE,FALSE,0,0,1,1,none,3.7702999999999998
284,52,FALSE,FALSE,0,0,1,1,none,5.689949999999999
439,52,FALSE,FALSE,0,0,1,1,none,6.77746722
44,52,TRUE,TRUE,1,0,1,1,anc,0.172384
444,52,FALSE,FALSE,0,0,1,1,none,6.4593238
495,52,FALSE,FALSE,0,0,1,1,none,6.4773507
103,758,FALSE,FALSE,0,0,1,1,none,7.576694699999999
108,758,FALSE,FALSE,0,0,1,1,none,7.03658302
115,758,FALSE,FALSE,0,0,1,1,none,7.57407802
131,758,FALSE,FALSE,0,0,1,1,none,7.401511899999999
185,758,TRUE,TRUE,0,0,1,1,none,6.421928
253,758,TRUE,TRUE,0,0,1,1,none,4.184844
284,758,FALSE,FALSE,0,0,1,1,none,6.104494
439,758,FALSE,FALSE,0,0,1,1,none,7.19201122
44,758,TRUE,TRUE,0,0,1,1,none,2.299067
444,758,FALSE,FALSE,0,0,1,1,none,6.8738678
495,758,FALSE,FALSE,0,0,1,1,none,6.8918947
52,758,FALSE,FALSE,0,0,1,1,none,2.914236
103,796,FALSE,FALSE,0,1,1,1,desc,0.7912868
108,796,FALSE,FALSE,0,1,1,1,desc,0.40093732
115,796,FALSE,FALSE,0,1,1,1,desc,0.93843232
131,796,TRUE,TRUE,0,1,1,1,desc,0.616104
185,796,FALSE,FALSE,0,0,1,1,none,5.566610000000001
253,796,FALSE,FALSE,0,0,1,1,none,4.123988
284,796,FALSE,FALSE,0,0,1,1,none,6.043638
439,796,FALSE,FALSE,0,1,1,1,desc,0.55636552
44,796,FALSE,FALSE,0,0,1,1,none,5.543251
444,796,TRUE,TRUE,0,0,1,1,none,0.6780298
495,796,TRUE,TRUE,0,1,1,1,desc,0.256249
52,796,FALSE,FALSE,0,0,1,1,none,6.15842
758,796,FALSE,FALSE,0,0,1,1,none,6.572964
103,806,FALSE,FALSE,0,0,1,1,none,1.5170765000000004
108,806,FALSE,FALSE,0,0,1,1,none,0.9769648200000001
115,806,FALSE,FALSE,0,0,1,1,none,1.5144598200000001
131,806,FALSE,FALSE,0,0,1,1,none,1.3418937000000002
185,806,FALSE,FALSE,0,0,1,1,none,5.702829800000001
253,806,FALSE,FALSE,0,0,1,1,none,4.2602078
284,806,FALSE,FALSE,0,0,1,1,none,6.1798578
439,806,FALSE,FALSE,0,0,1,1,none,1.13239302
44,806,FALSE,FALSE,0,0,1,1,none,5.6794708
444,806,TRUE,TRUE,0,0,1,1,none,0.7925960000000001
495,806,FALSE,FALSE,0,0,1,1,none,0.8322765000000001
52,806,FALSE,FALSE,0,0,1,1,none,6.2946398
758,806,FALSE,FALSE,0,0,1,1,none,6.7091838
796,806,TRUE,TRUE,0,0,1,1,none,0.5133458000000001
103,198,FALSE,FALSE,0,1,1,2,desc,2.7100437
108,198,FALSE,FALSE,0,1,1,2,desc,2.16993202
115,198,FALSE,FALSE,0,1,1,2,desc,2.70742702
131,198,FALSE,FALSE,0,1,1,2,desc,2.5348609
185,198,TRUE,TRUE,0,0,1,2,none,1.422733
253,198,TRUE,TRUE,0,0,1,2,none,1.460402
284,198,FALSE,FALSE,0,0,1,2,none,3.380052
439,198,FALSE,FALSE,0,1,1,2,desc,2.32536022
44,198,TRUE,TRUE,0,0,1,2,none,2.879665
444,198,TRUE,TRUE,0,1,1,2,desc,2.0072168
495,198,FALSE,FALSE,0,1,1,2,desc,2.0252437
52,198,FALSE,FALSE,0,0,1,2,none,3.494834
758,198,TRUE,TRUE,0,0,1,2,none,3.9093780000000002
796,198,TRUE,TRUE,0,1,1,2,desc,1.706313
806,198,TRUE,TRUE,0,1,1,2,desc,1.8425327999999999
