host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
118,359,none,9,10,9/10,9
118,96,none,10,10,10/10,10
140,36,none,2,10,2/10,10
140,60,trans,10,10,10/10,10
140,72,none,7,10,7/10,7
2,23,complex,2,10,2/10,10
2,23,trans,7,10,7/10,10
2,28,complex,1,10,1/10,8
23,2,trans,1,10,1/10,10
28,2,trans,7,10,7/10,8
28,305,trans,10,10,10/10,10
28,795,trans,10,10,10/10,10
29,118,trans,10,10,10/10,10
29,359,trans,10,10,10/10,10
29,36,none,2,10,2/10,10
29,96,trans,10,10,10/10,10
302,28,trans,10,10,10/10,10
302,375,complex,1,10,1/10,10
324,96,none,3,10,3/10,10
359,96,none,9,10,9/10,9
36,140,trans,8,10,8/10,10
36,286,trans,10,10,10/10,10
36,29,trans,8,10,8/10,10
36,314,trans,10,10,10/10,10
36,375,complex,6,10,6/10,10
36,375,none,3,10,3/10,10
36,72,none,3,10,3/10,10
36,72,trans,7,10,7/10,10
375,302,trans,9,10,9/10,10
375,36,trans,1,10,1/10,10
375,485,trans,10,10,10/10,10
72,419,trans,10,10,10/10,10
72,704,trans,10,10,10/10,10
96,324,trans,7,10,7/10,10
