host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
102,20,complex,5,10,5/10,10
102,20,trans,4,10,4/10,10
102,51,trans,10,10,10/10,10
102,63,complex,8,10,8/10,10
102,63,trans,2,10,2/10,10
102,81,none,8,10,8/10,10
133,81,complex,2,10,2/10,10
133,952,trans,10,10,10/10,10
156,298,trans,10,10,10/10,10
156,427,trans,10,10,10/10,10
156,547,trans,10,10,10/10,10
156,618,trans,10,10,10/10,10
156,623,trans,10,10,10/10,10
156,683,trans,10,10,10/10,10
156,92,trans,10,10,10/10,10
156,989,trans,10,10,10/10,10
20,102,trans,1,10,1/10,10
202,286,trans,10,10,10/10,10
202,618,none,3,10,3/10,10
277,102,trans,7,10,7/10,7
277,437,none,8,10,8/10,9
277,437,trans,1,10,1/10,9
277,48,none,10,10,10/10,10
277,488,complex,2,10,2/10,10
277,488,none,7,10,7/10,10
277,488,trans,1,10,1/10,10
277,81,trans,9,10,9/10,9
277,820,none,10,10,10/10,10
298,294,trans,10,10,10/10,10
298,383,trans,10,10,10/10,10
298,617,trans,10,10,10/10,10
298,623,none,10,10,10/10,10
437,48,none,8,10,8/10,8
437,488,none,8,10,8/10,8
437,820,none,8,10,8/10,8
48,156,trans,10,10,10/10,10
48,488,none,9,10,9/10,9
48,680,complex,3,10,3/10,10
48,680,trans,7,10,7/10,10
48,820,none,10,10,10/10,10
488,820,none,9,10,9/10,9
488,95,complex,1,10,1/10,10
488,95,none,4,10,4/10,10
488,95,trans,5,10,5/10,10
618,202,trans,7,10,7/10,10
683,229,trans,10,10,10/10,10
81,102,trans,2,10,2/10,10
81,133,trans,8,10,8/10,10
81,464,trans,10,10,10/10,10
952,474,trans,10,10,10/10,10
