host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
108,24,none,7,10,7/10,10
108,46,none,6,10,6/10,6
108,516,none,6,10,6/10,10
108,516,trans,4,10,4/10,10
108,83,none,7,10,7/10,7
14,108,trans,7,10,7/10,7
14,16,none,10,10,10/10,10
14,166,trans,10,10,10/10,10
14,218,complex,1,10,1/10,9
14,218,trans,8,10,8/10,9
14,24,trans,10,10,10/10,10
14,288,complex,1,10,1/10,6
14,288,trans,5,10,5/10,6
14,3,trans,9,10,9/10,9
14,413,complex,4,10,4/10,10
14,413,trans,6,10,6/10,10
14,46,trans,9,10,9/10,9
14,464,none,6,10,6/10,6
14,513,none,7,10,7/10,7
14,563,trans,10,10,10/10,10
14,66,trans,10,10,10/10,10
14,74,trans,10,10,10/10,10
14,83,trans,10,10,10/10,10
14,963,none,7,10,7/10,7
15,949,none,7,10,7/10,10
15,949,trans,3,10,3/10,10
16,249,none,1,10,1/10,10
16,249,trans,9,10,9/10,10
16,302,trans,10,10,10/10,10
16,353,none,3,10,3/10,10
16,353,trans,7,10,7/10,10
16,43,trans,8,10,8/10,8
16,464,none,6,10,6/10,7
16,464,trans,1,10,1/10,7
16,513,none,7,10,7/10,8
16,513,trans,1,10,1/10,8
16,53,trans,10,10,10/10,10
16,57,none,1,10,1/10,10
16,57,trans,9,10,9/10,10
16,59,none,3,10,3/10,10
16,59,trans,7,10,7/10,10
16,672,trans,10,10,10/10,10
16,886,none,2,10,2/10,9
16,886,trans,7,10,7/10,9
16,963,complex,1,10,1/10,8
16,963,none,7,10,7/10,8
218,24,none,7,10,7/10,7
218,46,none,7,10,7/10,7
218,83,none,7,10,7/10,7
218,86,complex,1,10,1/10,10
218,86,trans,8,10,8/10,10
24,108,trans,3,10,3/10,10
24,46,none,9,10,9/10,9
24,516,none,4,10,4/10,6
24,516,trans,2,10,2/10,6
24,83,none,10,10,10/10,10
249,57,none,10,10,10/10,10
288,3,complex,2,10,2/10,10
288,3,none,4,10,4/10,10
288,3,trans,1,10,1/10,10
3,288,trans,3,10,3/10,10
302,672,none,10,10,10/10,10
337,513,none,3,10,3/10,9
353,59,none,10,10,10/10,10
353,886,none,9,10,9/10,9
38,200,trans,10,10,10/10,10
38,706,none,5,10,5/10,10
38,706,trans,5,10,5/10,10
413,38,trans,10,10,10/10,10
413,573,none,2,10,2/10,9
413,573,trans,7,10,7/10,9
43,53,none,8,10,8/10,10
45,15,trans,10,10,10/10,10
45,949,trans,7,10,7/10,7
46,83,none,9,10,9/10,10
464,513,complex,1,10,1/10,8
464,513,none,6,10,6/10,8
464,963,none,6,10,6/10,8
513,337,trans,6,10,6/10,9
513,464,trans,1,10,1/10,8
513,963,complex,4,10,4/10,10
513,963,none,2,10,2/10,10
513,963,trans,2,10,2/10,10
53,162,trans,10,10,10/10,10
53,43,trans,2,10,2/10,10
563,74,none,10,10,10/10,10
57,283,trans,10,10,10/10,10
59,178,trans,10,10,10/10,10
59,886,none,9,10,9/10,10
59,886,trans,1,10,1/10,10
83,45,trans,10,10,10/10,10
83,46,trans,1,10,1/10,10
86,218,trans,1,10,1/10,10
963,464,trans,2,10,2/10,8
963,513,trans,2,10,2/10,10
