host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
104,114,FALSE,FALSE,0,0,1,1,none,13.926090300000002
104,122,FALSE,FALSE,0,0,1,1,none,13.186242600000002
114,122,FALSE,FALSE,0,0,1,1,none,8.862647700000002
104,124,FALSE,FALSE,0,0,1,1,none,12.864453600000003
114,124,FALSE,FALSE,0,0,1,1,none,9.5965787
122,124,FALSE,FALSE,0,0,1,1,none,8.856731
104,125,FALSE,FALSE,0,0,1,1,none,12.683166600000002
114,125,FALSE,FALSE,0,0,1,1,none,2.9293376999999996
122,125,FALSE,FALSE,0,0,1,1,none,7.619724
124,125,FALSE,FALSE,0,0,1,1,none,8.353655
104,141,FALSE,FALSE,0,0,1,1,none,5.6535989
114,141,FALSE,FALSE,0,0,1,1,none,13.622954600000002
122,141,FALSE,FALSE,0,0,1,1,none,12.883106900000001
124,141,FALSE,FALSE,0,0,1,1,none,12.561317900000002
125,141,FALSE,FALSE,0,0,1,1,none,12.380030900000001
104,154,FALSE,FALSE,0,0,1,1,none,13.190638600000002
114,154,FALSE,FALSE,0,0,1,1,none,5.0783597
122,154,FALSE,FALSE,0,0,1,1,none,8.127196000000001
124,154,FALSE,FALSE,0,0,1,1,none,8.861127000000002
125,154,FALSE,FALSE,0,0,1,1,none,3.835436
141,154,FALSE,FALSE,0,0,1,1,none,12.887502900000001
104,178,TRUE,TRUE,0,1,1,1,desc,1.58164
114,178,FALSE,FALSE,0,0,1,1,none,10.947723000000002
122,178,FALSE,FALSE,0,0,1,1,none,10.207875300000001
124,178,FALSE,FALSE,0,0,1,1,none,9.886086300000002
125,178,FALSE,FALSE,0,0,1,1,none,9.704799300000001
141,178,TRUE,TRUE,0,1,1,1,desc,0.971454
154,178,FALSE,FALSE,0,0,1,1,none,10.212271300000001
104,184,FALSE,FALSE,0,0,1,1,none,13.463983100000002
114,184,FALSE,FALSE,0,0,1,1,none,21.039470800000004
122,184,FALSE,FALSE,0,0,1,1,none,20.2996231
124,184,FALSE,FALSE,0,0,1,1,none,19.977834100000003
125,184,FALSE,FALSE,0,0,1,1,none,19.796547100000005
141,184,FALSE,FALSE,0,0,1,1,none,13.160847400000002
154,184,FALSE,FALSE,0,0,1,1,none,20.304019100000005
178,184,FALSE,FALSE,0,0,1,1,none,10.485615800000001
104,211,FALSE,FALSE,0,0,1,1,none,13.686282000000002
114,211,FALSE,FALSE,0,0,1,1,none,2.4458642999999998
122,211,FALSE,FALSE,0,0,1,1,none,8.6228394
124,211,FALSE,FALSE,0,0,1,1,none,9.3567704
125,211,FALSE,FALSE,0,0,1,1,none,2.6895293999999996
141,211,FALSE,FALSE,0,0,1,1,none,13.383146300000002
154,211,FALSE,FALSE,0,0,1,1,none,4.838551400000001
178,211,FALSE,FALSE,0,0,1,1,none,10.707914700000002
184,211,FALSE,FALSE,0,0,1,1,none,20.799662500000007
104,226,FALSE,FALSE,0,0,1,1,none,13.381383600000001
114,226,FALSE,FALSE,0,0,1,1,none,3.6275547
122,226,FALSE,FALSE,0,0,1,1,none,8.317941
124,226,FALSE,FALSE,0,0,1,1,none,9.051872
125,226,TRUE,TRUE,0,0,1,1,none,2.066945
141,226,FALSE,FALSE,0,0,1,1,none,13.078247900000001
154,226,FALSE,FALSE,0,0,1,1,none,4.533653
178,226,FALSE,FALSE,0,0,1,1,none,10.4030163
184,226,FALSE,FALSE,0,0,1,1,none,20.49476410000001
211,226,FALSE,FALSE,0,0,1,1,none,3.3877464
104,232,FALSE,FALSE,0,0,1,1,none,12.6419726
114,232,FALSE,FALSE,0,0,1,1,none,7.2432017
122,232,FALSE,FALSE,0,0,1,1,none,7.578530000000001
124,232,FALSE,FALSE,0,0,1,1,none,8.312461
125,232,FALSE,FALSE,0,0,1,1,none,6.000278
141,232,FALSE,FALSE,0,0,1,1,none,12.3388369
154,232,FALSE,FALSE,0,0,1,1,none,6.50775
178,232,FALSE,FALSE,0,0,1,1,none,9.6636053
184,232,FALSE,FALSE,0,0,1,1,none,19.7553531
211,232,FALSE,FALSE,0,0,1,1,none,7.0033934
226,232,FALSE,FALSE,0,0,1,1,none,6.698494999999999
104,291,FALSE,FALSE,0,0,1,1,none,5.4521823000000005
114,291,FALSE,FALSE,0,0,1,1,none,13.421538000000002
122,291,FALSE,FALSE,0,0,1,1,none,12.681690300000001
124,291,FALSE,FALSE,0,0,1,1,none,12.359901300000002
125,291,FALSE,FALSE,0,0,1,1,none,12.178614300000001
141,291,FALSE,FALSE,0,0,1,1,none,1.8270666000000002
154,291,FALSE,FALSE,0,0,1,1,none,12.686086300000001
178,291,TRUE,TRUE,1,0,1,1,anc,0.812825
184,291,FALSE,FALSE,0,0,1,1,none,12.959430800000002
211,291,FALSE,FALSE,0,0,1,1,none,13.181729700000002
226,291,FALSE,FALSE,0,0,1,1,none,12.876831300000001
232,291,FALSE,FALSE,0,0,1,1,none,12.1374203
104,3,FALSE,FALSE,0,0,1,1,none,7.4263140000000005
114,3,FALSE,FALSE,0,0,1,1,none,Inf
122,3,FALSE,FALSE,0,0,1,1,none,Inf
124,3,FALSE,FALSE,0,0,1,1,none,Inf
125,3,FALSE,FALSE,0,0,1,1,none,Inf
141,3,FALSE,FALSE,0,0,1,1,none,11.6253809
154,3,FALSE,FALSE,0,0,1,1,none,Inf
178,3,FALSE,FALSE,1,0,1,1,anc,7.553421999999999
184,3,FALSE,FALSE,0,0,1,1,none,Inf
211,3,FALSE,FALSE,0,0,1,1,none,Inf
226,3,FALSE,FALSE,0,0,1,1,none,Inf
232,3,FALSE,FALSE,0,0,1,1,none,Inf
291,3,FALSE,FALSE,0,0,1,1,none,11.423964299999998
104,328,FALSE,FALSE,0,0,1,1,none,3.5508322000000003
114,328,FALSE,FALSE,0,1,1,1,desc,9.543450100000003
122,328,FALSE,FALSE,0,1,1,1,desc,8.8036024
124,328,FALSE,FALSE,0,1,1,1,desc,8.481813400000002
125,328,FALSE,FALSE,0,1,1,1,desc,8.3005264
141,328,FALSE,FALSE,0,0,1,1,none,3.2476965
154,328,FALSE,FALSE,0,1,1,1,desc,8.8079984
178,328,FALSE,FALSE,0,0,1,1,none,0.5724648999999999
184,328,FALSE,FALSE,0,0,1,1,none,10.664212700000002
211,328,FALSE,FALSE,0,1,1,1,desc,9.303641800000001
226,328,FALSE,FALSE,0,1,1,1,desc,8.998743400000002
232,328,FALSE,FALSE,0,1,1,1,desc,8.2593324
291,328,FALSE,FALSE,0,0,1,1,none,3.0462799
3,328,FALSE,FALSE,0,0,1,1,none,Inf
104,331,FALSE,FALSE,0,0,1,1,none,8.1366602
114,331,FALSE,FALSE,0,1,1,1,desc,2.0069943
122,331,TRUE,TRUE,0,1,1,1,desc,4.0614
124,331,TRUE,TRUE,0,1,1,1,desc,1.05874
125,331,TRUE,TRUE,0,1,1,1,desc,0.843207
141,331,FALSE,FALSE,0,0,1,1,none,7.833524499999999
154,331,TRUE,TRUE,0,1,1,1,desc,1.63463
178,331,FALSE,FALSE,0,0,1,1,none,5.1582929
