unique.split,parent.split,host,parent.host
35-SPLIT1,unassigned_region-SPLIT2,35,unassigned_region
28-SPLIT1,unassigned_region-SPLIT2,28,unassigned_region
12-SPLIT1,28-SPLIT1,12,28
1-SPLIT2,unassigned_region-SPLIT1,1,unassigned_region
9-SPLIT1,unassigned_region-SPLIT3,9,unassigned_region
28-SPLIT2,unassigned_region-SPLIT3,28,unassigned_region
9-SPLIT2,28-SPLIT2,9,28
20-SPLIT1,unassigned_region-SPLIT4,20,unassigned_region
1-SPLIT1,unassigned_region-SPLIT4,1,unassigned_region
7-SPLIT1,1-SPLIT2,7,1
7-SPLIT2,1-SPLIT2,7,1
9-SPLIT3,1-SPLIT2,9,1
28-SPLIT3,10-SPLIT1,28,10
16-SPLIT1,unassigned_region-SPLIT5,16,unassigned_region
9-SPLIT4,unassigned_region-SPLIT5,9,unassigned_region
10-SPLIT1,1-SPLIT2,10,1
20-SPLIT2,unassigned_region-SPLIT6,20,unassigned_region
12-SPLIT2,unassigned_region-SPLIT6,12,unassigned_region
28-SPLIT4,1-SPLIT2,28,1
7-SPLIT3,unassigned_region-SPLIT7,7,unassigned_region
16-SPLIT2,unassigned_region-SPLIT8,16,unassigned_region
35-SPLIT2,unassigned_region-SPLIT8,35,unassigned_region
12-SPLIT3,unassigned_region-SPLIT8,12,unassigned_region
13-SPLIT1,unassigned_region-SPLIT8,13,unassigned_region
2-SPLIT2,unassigned_region-SPLIT8,2,unassigned_region
4-SPLIT1,2-SPLIT2,4,2
22-SPLIT2,2-SPLIT2,22,2
21-SPLIT1,unassigned_region-SPLIT9,21,unassigned_region
2-SPLIT1,unassigned_region-SPLIT9,2,unassigned_region
21-SPLIT2,22-SPLIT2,21,22
22-SPLIT1,21-SPLIT2,22,21
21-SPLIT3,22-SPLIT2,21,22
12-SPLIT4,2-SPLIT2,12,2
15-SPLIT1,7-SPLIT3,15,7
18-SPLIT1,unassigned_region-SPLIT7,18,unassigned_region
35-SPLIT3,unassigned_region-SPLIT7,35,unassigned_region
12-SPLIT5,unassigned_region-SPLIT10,12,unassigned_region
13-SPLIT2,unassigned_region-SPLIT10,13,unassigned_region
20-SPLIT3,28-SPLIT4,20,28
12-SPLIT6,1-SPLIT2,12,1
16-SPLIT3,1-SPLIT2,16,1
28-SPLIT5,unassigned_region-SPLIT1,28,unassigned_region
10-SPLIT2,9-SPLIT5,10,9
9-SPLIT5,unassigned_region-SPLIT1,9,unassigned_region
28-SPLIT6,9-SPLIT5,28,9
34-SPLIT2,9-SPLIT5,34,9
21-SPLIT4,34-SPLIT2,21,34
27,34-SPLIT2,27,34
21-SPLIT5,27,21,27
13-SPLIT3,21-SPLIT5,13,21
34-SPLIT1,21-SPLIT5,34,21
13-SPLIT4,34-SPLIT2,13,34
20-SPLIT4,unassigned_region-SPLIT11,20,unassigned_region
16-SPLIT4,unassigned_region-SPLIT11,16,unassigned_region
