host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
10,106,none,10,10,10/10,10
10,14,complex,1,10,1/10,10
10,14,trans,9,10,9/10,10
10,292,complex,1,10,1/10,10
14,992,trans,10,10,10/10,10
263,339,none,3,10,3/10,10
285,339,complex,1,10,1/10,10
285,339,none,2,10,2/10,10
285,475,none,7,10,7/10,9
285,475,trans,2,10,2/10,9
292,10,trans,9,10,9/10,10
292,106,trans,10,10,10/10,10
292,309,trans,10,10,10/10,10
292,339,none,3,10,3/10,10
339,263,trans,7,10,7/10,10
339,285,trans,7,10,7/10,10
339,292,trans,7,10,7/10,10
339,475,none,2,10,2/10,8
339,475,trans,6,10,6/10,8
