host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
170,446,TRUE,TRUE,0,0,1,1,none,4.98853
170,53,FALSE,FALSE,0,0,1,1,none,5.934997
446,53,FALSE,FALSE,0,0,1,1,none,6.426877
170,794,TRUE,TRUE,0,0,1,1,none,1.3501880000000002
446,794,TRUE,TRUE,0,0,1,1,none,5.842714000000001
53,794,FALSE,FALSE,0,0,1,1,none,6.789181
170,869,TRUE,TRUE,0,0,1,1,none,5.017289
446,869,TRUE,TRUE,0,0,1,1,none,5.509169
53,869,TRUE,TRUE,0,1,1,1,desc,0.623748
794,869,TRUE,TRUE,0,0,1,1,none,5.871473
170,947,TRUE,TRUE,0,0,1,1,none,5.209974
446,947,TRUE,TRUE,0,0,1,1,none,3.5849460000000004
53,947,FALSE,FALSE,0,0,1,1,none,6.648321
794,947,TRUE,TRUE,0,0,1,1,none,6.064158000000001
869,947,TRUE,TRUE,0,0,1,1,none,5.730613
170,123,TRUE,TRUE,0,0,1,2,none,2.7417279999999997
446,123,TRUE,TRUE,0,0,1,2,none,3.064861
53,123,FALSE,FALSE,0,0,1,2,none,6.128236
794,123,TRUE,TRUE,0,0,1,2,none,3.5959119999999998
869,123,TRUE,TRUE,0,0,1,2,none,5.210528
947,123,TRUE,TRUE,0,0,1,2,none,0.654289
