host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6
103,1000_to_1099,1049.5,10,10,1,1,1.2104113,1.2104113,0.79875,3.527919,1.938349711111111,1.938349711111111,1.2104113,1.2104113,0.79875,3.527919,1.938349711111111,1.938349711111111,1,0,0,0,0,0
105,1000_to_1099,1049.5,10,10,1,1,1.2337382,1.2337382,1.608075,3.3754739999999996,2.0185237333333332,2.0185237333333332,1.2337382,1.2337382,1.608075,3.3754739999999996,2.0185237333333332,2.0185237333333332,1,0,0,0,0,0
120,1000_to_1099,1049.5,10,10,1,1,1.1967406,1.1967406,1.128761,2.681811,1.8608033777777777,1.8608033777777777,1.1967406,1.1967406,1.128761,2.681811,1.8608033777777777,1.8608033777777777,1,0,0,0,0,0
121,1000_to_1099,1049.5,10,10,1,3,1.0132595,1.0132595,0.742857,2.482855,1.6952173555555554,1.6952173555555554,1.0132595,1.0132595,0.742857,2.482855,1.6952173555555554,1.6952173555555554,1,0,0,0,0,0
130,1000_to_1099,1049.5,10,10,1,1,1.1979707,1.1979707,1.236895,2.9255079999999998,2.074933711111111,2.074933711111111,1.1979707,1.1979707,1.236895,2.9255079999999998,2.074933711111111,2.074933711111111,1,0,0,0,0,0
157,1000_to_1099,1049.5,10,10,1,1,1.0683657,1.0683657,0.795016,2.554551,1.7105633999999998,1.7105633999999998,1.0683657,1.0683657,0.795016,2.554551,1.7105633999999998,1.7105633999999998,1,0,0,0,0,0
170,1000_to_1099,1049.5,10,10,1,1,0.9436667,0.9436667,1.134705,2.853205,1.5243161555555556,1.5243161555555556,0.9436667,0.9436667,1.134705,2.853205,1.5243161555555556,1.5243161555555556,1,0,0,0,0,0
173,1000_to_1099,1049.5,10,10,2,6,1.2489633,1.260754888888889,0.797601,3.013649,2.0832206444444443,2.060667,1.2489633,1.260754888888889,0.797601,3.013649,2.0832206444444443,2.060667,0.9,0.1,0,0,0,0
186,1000_to_1099,1049.5,10,10,1,1,1.0260709000000001,1.0260709000000001,1.3868369999999999,2.747097,1.7809146444444444,1.7809146444444444,1.0260709000000001,1.0260709000000001,1.3868369999999999,2.747097,1.7809146444444444,1.7809146444444444,1,0,0,0,0,0
191,1000_to_1099,1049.5,10,10,1,1,1.1613244999999999,1.1613244999999999,0.797753,2.451921,1.6581508666666667,1.6581508666666667,1.1613244999999999,1.1613244999999999,0.797753,2.451921,1.6581508666666667,1.6581508666666667,1,0,0,0,0,0
199,1000_to_1099,1049.5,10,10,1,7,0.2982089,0.2982089,0.337344,0.728061,0.4188942,0.4188942,0.2982089,0.2982089,0.337344,0.728061,0.4188942,0.4188942,1,0,0,0,0,0
202,1000_to_1099,1049.5,10,10,1,1,0.9745172000000002,0.9745172000000002,0.808805,2.505454,1.6517094222222222,1.6517094222222222,0.9745172000000002,0.9745172000000002,0.808805,2.505454,1.6517094222222222,1.6517094222222222,1,0,0,0,0,0
226,1000_to_1099,1049.5,10,10,4,4,3.3447310999999997,1.9074125,3.8858490000000003,7.956965,5.527296066666667,2.2827763333333335,3.3447310999999997,1.9074125,3.8858490000000003,7.956965,5.527296066666667,2.2827763333333335,0.4,0.3,0.2,0.1,0,0
243,1000_to_1099,1049.5,10,10,1,1,0.15550740000000002,0.15550740000000002,0.124484,0.276144,0.15642324444444444,0.15642324444444444,0.15550740000000002,0.15550740000000002,0.124484,0.276144,0.15642324444444444,0.15642324444444444,1,0,0,0,0,0
257,1000_to_1099,1049.5,10,10,1,1,1.7336052000000002,1.7336052000000002,1.95055,4.629568,2.7750152,2.7750152,1.7336052000000002,1.7336052000000002,1.95055,4.629568,2.7750152,2.7750152,1,0,0,0,0,0
275,1000_to_1099,1049.5,10,10,2,3,3.1015471,1.8282251999999999,2.699265,7.952446,4.459070866666667,2.1493048,3.1015471,1.8282251999999999,2.699265,7.952446,4.459070866666667,2.1493048,0.5,0.5,0,0,0,0
293,1000_to_1099,1049.5,10,10,4,4,2.2368452,1.0170489999999999,2.559933,5.43271,3.6258996,1.7170433999999999,2.2368452,1.0170489999999999,2.559933,5.43271,3.6258996,1.7170433999999999,0.5,0.3,0.1,0.1,0,0
303,1000_to_1099,1049.5,10,10,2,8,1.1145618000000002,1.0075273333333334,2.077871,3.4824289999999998,1.9380650222222222,1.6512316666666667,1.1145618000000002,1.0075273333333334,2.077871,3.4824289999999998,1.9380650222222222,1.6512316666666667,0.9,0.1,0,0,0,0
350,1000_to_1099,1049.5,10,10,4,6,1.1133975,0.6969032000000001,0.787369,2.2548120000000003,1.3190992666666665,0.9807094000000001,1.1133975,0.6969032000000001,0.787369,2.2548120000000003,1.3190992666666665,0.9807094000000001,0.5,0.3,0.1,0.1,0,0
383,1000_to_1099,1049.5,10,10,1,1,1.6481897,1.6481897,1.424483,3.7117459999999998,2.279199933333333,2.279199933333333,1.6481897,1.6481897,1.424483,3.7117459999999998,2.279199933333333,2.279199933333333,1,0,0,0,0,0
408,1000_to_1099,1049.5,10,10,2,2,0.35605269999999994,0.1633428,0.39354599999999995,0.8027959999999998,0.47263659999999996,0.21473879999999998,0.35605269999999994,0.1633428,0.39354599999999995,0.8027959999999998,0.47263659999999996,0.21473879999999998,0.5,0.5,0,0,0,0
