None	581	0.000000
581	20	0.597550
20	16	1.105457
20	17	1.533786
20	36	1.607594
17	17	1.754121
16	746	1.759645
20	12	1.788874
12	25	1.901870
20	85	1.971214
25	628	2.032116
16	42	2.095760
85	37	2.170491
36	228	2.233274
37	18	2.434233
16	922	2.455876
36	36	2.585549
85	138	2.857832
12	820	2.859039
18	91	2.941209
12	346	3.159115
37	37	3.271788
18	879	3.360377
581	636	3.365603
18	18	3.962142
628	628	4.128334
16	16	4.154327
85	85	5.316596
228	228	5.649966
42	982	5.655948
25	358	5.710030
346	346	6.005303
138	349	6.357526
12	89	6.984156
20	165	7.108681
42	280	7.287838
746	871	7.298220
138	250	7.325580
89	233	7.564613
42	627	7.794964
42	42	7.800895
12	247	7.872909
636	183	7.880090
12	958	7.905393
91	242	8.048109
12	136	8.334944
136	918	8.338310
250	250	8.385981
820	223	8.426910
25	41	8.492292
12	43	8.730555
280	765	8.764704
879	879	8.843759
138	47	8.958393
12	9	9.061084
922	215	9.209235
20	20	9.285361
12	954	9.327706
12	968	9.357166
9	442	9.415657
233	889	9.527766
89	930	9.570714
25	109	9.581374
43	315	9.667647
958	958	9.674036
