host.1,host.2,adjacent,contiguous,paths12,paths21,nodes1,nodes2,ancestry,min.distance.between.subgraphs
110,13,FALSE,FALSE,0,0,1,1,none,12.657272999999998
110,216,FALSE,FALSE,0,0,1,1,none,5.630421
13,216,FALSE,FALSE,0,0,1,1,none,12.960579999999998
110,22,TRUE,TRUE,0,0,1,1,none,4.3407469999999995
13,22,FALSE,FALSE,0,0,1,1,none,12.356055999999997
216,22,FALSE,FALSE,0,0,1,1,none,5.329204000000001
110,249,FALSE,FALSE,0,0,1,1,none,5.587603
13,249,FALSE,FALSE,0,0,1,1,none,11.017057999999999
216,249,FALSE,FALSE,0,0,1,1,none,5.890910000000001
22,249,FALSE,FALSE,0,0,1,1,none,5.286385999999999
110,285,FALSE,FALSE,0,0,1,1,none,4.585268
13,285,FALSE,FALSE,0,0,1,1,none,10.014722999999998
216,285,FALSE,FALSE,0,0,1,1,none,4.888575
22,285,FALSE,FALSE,0,0,1,1,none,4.284051
249,285,TRUE,TRUE,0,0,1,1,none,2.3062050000000003
110,309,FALSE,FALSE,0,0,1,1,none,9.359729999999999
13,309,FALSE,FALSE,0,0,1,1,none,5.856127
216,309,FALSE,FALSE,0,0,1,1,none,9.663037
22,309,FALSE,FALSE,0,0,1,1,none,9.058513
249,309,TRUE,TRUE,0,0,1,1,none,7.7195149999999995
285,309,TRUE,TRUE,0,0,1,1,none,6.717179999999999
110,391,FALSE,FALSE,0,0,1,1,none,12.041757999999998
13,391,FALSE,FALSE,0,0,1,1,none,9.136249
216,391,FALSE,FALSE,0,0,1,1,none,12.345064999999998
22,391,FALSE,FALSE,0,0,1,1,none,11.740540999999999
249,391,FALSE,FALSE,0,0,1,1,none,10.401542999999998
285,391,FALSE,FALSE,0,0,1,1,none,9.399207999999998
309,391,FALSE,FALSE,0,0,1,1,none,5.838706000000001
110,392,FALSE,FALSE,0,0,1,1,none,4.933987
13,392,FALSE,FALSE,0,0,1,1,none,10.363442
216,392,FALSE,FALSE,0,0,1,1,none,5.237294
22,392,FALSE,FALSE,0,0,1,1,none,4.63277
249,392,TRUE,TRUE,0,0,1,1,none,2.090514
