host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
1,66,none,10,10,10/10,10
10,1,trans,10,10,10/10,10
10,101,none,7,10,7/10,7
10,158,trans,10,10,10/10,10
10,199,trans,10,10,10/10,10
10,21,none,1,10,1/10,9
10,21,trans,8,10,8/10,9
10,66,trans,10,10,10/10,10
10,764,none,8,10,8/10,10
10,764,trans,1,10,1/10,10
10,825,trans,10,10,10/10,10
10,919,none,8,10,8/10,9
10,919,trans,1,10,1/10,9
10,925,trans,10,10,10/10,10
10,988,none,7,10,7/10,9
101,19,complex,1,10,1/10,10
101,215,complex,1,10,1/10,10
101,215,trans,9,10,9/10,10
101,242,trans,10,10,10/10,10
101,764,none,7,10,7/10,7
101,919,none,6,10,6/10,6
101,988,none,10,10,10/10,10
102,417,none,3,10,3/10,10
102,634,complex,5,10,5/10,10
102,634,none,2,10,2/10,10
102,634,trans,3,10,3/10,10
102,959,trans,10,10,10/10,10
16,176,none,1,10,1/10,10
16,176,trans,9,10,9/10,10
16,643,none,8,10,8/10,10
16,643,trans,2,10,2/10,10
161,187,none,2,10,2/10,10
161,187,trans,8,10,8/10,10
161,38,none,10,10,10/10,10
164,19,none,6,10,6/10,6
164,198,none,7,10,7/10,10
164,20,none,6,10,6/10,7
164,216,trans,10,10,10/10,10
164,28,none,6,10,6/10,6
164,59,trans,10,10,10/10,10
164,69,none,8,10,8/10,8
175,19,complex,4,10,4/10,10
176,151,trans,10,10,10/10,10
19,10,trans,7,10,7/10,7
19,101,trans,9,10,9/10,10
19,161,trans,10,10,10/10,10
19,175,trans,6,10,6/10,10
19,198,none,9,10,9/10,9
19,20,none,10,10,10/10,10
19,28,none,10,10,10/10,10
19,35,none,1,10,1/10,10
19,35,trans,9,10,9/10,10
19,352,none,9,10,9/10,10
19,352,trans,1,10,1/10,10
19,38,trans,10,10,10/10,10
19,69,none,6,10,6/10,6
19,764,trans,7,10,7/10,7
19,919,trans,6,10,6/10,6
19,988,trans,10,10,10/10,10
198,164,trans,3,10,3/10,10
198,20,none,9,10,9/10,10
198,239,none,1,10,1/10,10
198,239,trans,9,10,9/10,10
198,28,none,9,10,9/10,9
198,352,none,8,10,8/10,8
198,474,trans,10,10,10/10,10
198,69,none,7,10,7/10,10
198,69,trans,3,10,3/10,10
198,761,trans,10,10,10/10,10
20,164,trans,1,10,1/10,7
20,198,trans,1,10,1/10,10
20,28,none,10,10,10/10,10
20,352,none,9,10,9/10,9
20,69,none,6,10,6/10,7
20,69,trans,1,10,1/10,7
209,38,none,1,10,1/10,10
231,428,none,10,10,10/10,10
231,47,none,9,10,9/10,10
231,47,trans,1,10,1/10,10
231,592,none,9,10,9/10,10
231,592,trans,1,10,1/10,10
231,7,none,1,10,1/10,10
242,757,none,3,10,3/10,10
242,757,trans,7,10,7/10,10
266,944,none,9,10,9/10,10
28,352,none,9,10,9/10,9
28,49,none,5,10,5/10,10
28,49,trans,5,10,5/10,10
28,69,none,6,10,6/10,6
340,98,trans,1,10,1/10,10
352,213,trans,10,10,10/10,10
352,420,trans,10,10,10/10,10
38,209,trans,9,10,9/10,10
417,102,trans,7,10,7/10,10
417,634,complex,2,10,2/10,6
417,634,none,2,10,2/10,6
417,634,trans,2,10,2/10,6
428,47,none,9,10,9/10,9
428,592,none,9,10,9/10,9
428,7,none,1,10,1/10,10
451,493,trans,10,10,10/10,10
47,592,none,10,10,10/10,10
47,7,none,1,10,1/10,9
474,16,trans,10,10,10/10,10
474,467,trans,10,10,10/10,10
474,643,trans,8,10,8/10,8
49,266,trans,9,10,9/10,9
49,417,trans,10,10,10/10,10
49,513,trans,10,10,10/10,10
49,678,trans,10,10,10/10,10
49,7,complex,2,10,2/10,10
49,7,trans,8,10,8/10,10
49,742,trans,10,10,10/10,10
49,837,trans,10,10,10/10,10
49,944,trans,10,10,10/10,10
49,98,trans,9,10,9/10,9
592,7,none,1,10,1/10,9
621,7,complex,3,10,3/10,10
65,806,none,1,10,1/10,10
69,203,trans,10,10,10/10,10
69,806,trans,10,10,10/10,10
7,174,trans,10,10,10/10,10
7,231,trans,9,10,9/10,10
7,428,trans,9,10,9/10,10
7,47,trans,8,10,8/10,9
7,592,trans,8,10,8/10,9
7,621,trans,7,10,7/10,10
7,67,trans,10,10,10/10,10
764,10,trans,1,10,1/10,10
764,51,trans,10,10,10/10,10
764,919,none,8,10,8/10,9
764,919,trans,1,10,1/10,9
764,988,none,7,10,7/10,9
806,65,trans,9,10,9/10,10
825,451,trans,10,10,10/10,10
825,925,none,8,10,8/10,8
919,988,none,6,10,6/10,8
92,683,trans,10,10,10/10,10
944,266,trans,1,10,1/10,10
959,92,trans,10,10,10/10,10
98,269,trans,10,10,10/10,10
98,340,trans,9,10,9/10,10
988,10,trans,2,10,2/10,9
988,764,trans,2,10,2/10,9
988,919,trans,2,10,2/10,8
