host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
110,124,complex,1,10,1/10,10
110,19,complex,1,10,1/10,10
110,19,trans,9,10,9/10,10
110,31,none,1,10,1/10,10
110,31,trans,9,10,9/10,10
110,55,none,1,10,1/10,10
110,55,trans,9,10,9/10,10
124,110,trans,9,10,9/10,10
124,220,none,10,10,10/10,10
124,456,none,8,10,8/10,8
124,549,none,10,10,10/10,10
124,833,trans,10,10,10/10,10
220,456,none,8,10,8/10,8
220,549,none,10,10,10/10,10
456,549,none,8,10,8/10,10
456,64,trans,10,10,10/10,10
549,456,trans,2,10,2/10,10
64,547,trans,10,10,10/10,10
833,90,trans,10,10,10/10,10
