None	974	0.000000
974	670	1.772219
670	852	2.473495
852	148	3.036472
852	225	3.738934
852	754	3.882167
754	662	4.930604
225	331	5.143746
225	62	7.077831
331	503	7.141005
670	302	7.191803
852	34	7.222852
754	377	7.907939
225	580	7.932163
62	605	8.088881
754	338	8.164347
377	335	8.204618
335	26	8.430898
662	440	8.723178
34	573	8.955202
62	921	9.009798
573	468	9.065168
62	876	9.215500
670	82	9.359818
82	199	9.369167
34	675	9.396109
662	471	9.425604
26	165	9.504235
62	27	9.525244
331	511	9.546138
921	201	9.576830
468	468	9.691895
503	154	9.732974
440	440	9.733111
503	456	9.768092
