None	638	0.000000
638	95	1.772219
95	167	2.335196
95	84	2.473495
84	177	2.615450
84	84	2.719234
95	299	3.180891
167	642	3.740008
177	330	4.144771
299	299	4.462062
177	51	5.839168
167	167	6.386404
95	95	6.522176
330	38	7.345300
177	362	7.360969
177	566	7.400363
177	331	7.411181
638	166	7.427973
51	829	7.552132
362	362	7.599347
642	127	7.726227
166	166	8.245250
177	108	8.269071
108	108	8.426260
642	196	8.505272
638	638	8.635231
196	288	8.870959
38	60	8.904937
51	844	9.169672
60	453	9.263254
51	396	9.635746
642	642	9.699344
