host.1,host.2,ancestry,ancestry.tree.count,both.exist,fraction,any.relationship.tree.count
107,3,none,10,10,10/10,10
107,343,none,7,10,7/10,7
107,38,none,10,10,10/10,10
107,4,trans,10,10,10/10,10
107,579,none,10,10,10/10,10
107,85,none,10,10,10/10,10
107,908,trans,10,10,10/10,10
107,918,none,7,10,7/10,7
3,343,none,7,10,7/10,10
3,343,trans,3,10,3/10,10
3,38,none,10,10,10/10,10
3,579,none,10,10,10/10,10
3,594,complex,2,10,2/10,10
3,594,trans,8,10,8/10,10
3,85,none,10,10,10/10,10
3,918,none,7,10,7/10,10
3,918,trans,3,10,3/10,10
3,96,trans,10,10,10/10,10
343,38,none,7,10,7/10,7
343,579,none,7,10,7/10,7
343,85,none,7,10,7/10,7
343,918,none,7,10,7/10,7
38,579,none,10,10,10/10,10
38,85,none,10,10,10/10,10
38,918,none,7,10,7/10,7
579,85,none,10,10,10/10,10
579,918,none,7,10,7/10,7
85,345,trans,10,10,10/10,10
85,918,none,7,10,7/10,7
